state_method,predictor,split,k,n_queries,state_accuracy,mean_confidence,ece,confidence_threshold,active_probe_rate,covered_state_accuracy,covered_queries
relative_kmeans,text_cnn,test,16,170,0.31176470588235294,0.6417552168754971,0.32999051099314414,0.46,0.27058823529411763,0.33064516129032256,124
relative_kmeans,torch_mlp,test,16,170,0.2,0.8851159995093065,0.6851159995093065,0.81,0.2529411764705882,0.2125984251968504,127
relative_kmeans,text_cnn,val,16,152,0.29605263157894735,0.616043107093949,0.3199904755150017,0.46,0.28289473684210525,0.3486238532110092,109
relative_kmeans,torch_mlp,val,16,152,0.23026315789473684,0.8635085121189293,0.6332453542241925,0.81,0.29605263157894735,0.24299065420560748,107
