mean_utility,oracle_regret,mean_quality,normalized_cost,method,K,utility_ci_low,utility_ci_high,recovered_gap_vs_learned,recovered_gap_vs_oracle,selected_model_entropy,rate_log2K,empirical_H_Z
0.5724137931034483,0.32413793103448274,0.5724137931034483,0.1228660740929438,random,6,0.5266810344827586,0.6104310344827585,-1.3749999999999982,-0.41353383458646564,2.5822187112489328,2.584962500721156,2.5822187112489328
0.6672413793103448,0.2293103448275862,0.6672413793103448,0.16136301943110865,best_single,,0.6327586206896552,0.7034482758620689,0.0,0.0,0.0,0.0,
0.7637931034482759,0.13275862068965516,0.7637931034482759,0.05584483890077333,dataset_oracle,6,0.7293103448275862,0.7948275862068965,1.4000000000000006,0.4210526315789476,1.6868130682894746,2.584962500721156,2.0917691882229463
0.7362068965517241,0.16034482758620688,0.7362068965517241,0.08625569658638482,kNN,,0.7017241379310345,0.7698706896551724,1.0,0.30075187969924816,2.019798018216054,0.0,
0.6741379310344827,0.22241379310344828,0.6741379310344827,0.14142293538774586,logistic_embedding_router,,0.63875,0.7068965517241379,0.10000000000000016,0.030075187969924862,1.155182111400025,0.0,
0.6775862068965517,0.2189655172413793,0.6775862068965517,0.16015544969513543,mlp_embedding_router,,0.6431034482758621,0.7155172413793104,0.15000000000000024,0.04511278195488729,0.72533637685681,0.0,
0.6724137931034483,0.22413793103448276,0.6724137931034483,0.1461381551568375,svm_embedding_router,,0.6353017241379311,0.7112499999999999,0.07500000000000093,0.02255639097744389,0.8554666159386829,0.0,
0.896551724137931,0.0,0.896551724137931,0.1348941055476987,query_oracle,,0.8741379310344828,0.9233189655172414,3.3249999999999997,1.0,1.2264902533024271,0.0,
0.6672413793103448,0.2293103448275862,0.6672413793103448,0.16136301943110865,semantic_embedding_kmeans,1,0.6327586206896552,0.7095258620689655,0.0,0.0,0.0,0.0,0.0
0.6672413793103448,0.2293103448275862,0.6672413793103448,0.16136301943110865,routecode_oracle_labels,1,0.6318534482758621,0.707801724137931,0.0,0.0,0.0,0.0,0.0
0.6672413793103448,0.2293103448275862,0.6672413793103448,0.16136301943110865,regret_routecode_oracle_labels,1,0.6310344827586207,0.7017241379310345,0.0,0.0,0.0,0.0,0.0
0.6672413793103448,0.2293103448275862,0.6672413793103448,0.16136301943110865,regret_routecode_predicted_labels,1,0.6266810344827586,0.700905172413793,0.0,0.0,0.0,0.0,0.0
0.6672413793103448,0.2293103448275862,0.6672413793103448,0.16136301943110865,routecode_predicted_labels,1,0.6301293103448276,0.7017241379310345,0.0,0.0,0.0,0.0,0.0
0.6672413793103448,0.2293103448275862,0.6672413793103448,0.16136301943110865,routecode_mlp_predicted_labels,1,0.6310344827586207,0.7051724137931035,0.0,0.0,0.0,0.0,0.0
0.7448275862068966,0.15172413793103448,0.7448275862068966,0.09598797538429935,semantic_embedding_kmeans,2,0.7034482758620689,0.7802155172413793,1.125000000000001,0.33834586466165445,0.9244883463767194,1.0,0.9244883463767194
0.6706896551724137,0.22586206896551725,0.6706896551724137,0.05914616019545877,routecode_oracle_labels,2,0.6318534482758621,0.7068965517241379,0.05000000000000008,0.015037593984962431,0.9525074529465989,1.0,0.9525074529465989
0.8155172413793104,0.08103448275862069,0.8155172413793104,0.09332840576260978,regret_routecode_oracle_labels,2,0.7862068965517242,0.8491810344827586,2.1500000000000004,0.6466165413533835,0.859182449490693,1.0,0.859182449490693
0.7448275862068966,0.15172413793103448,0.7448275862068966,0.09539401181207129,regret_routecode_predicted_labels,2,0.6948275862068966,0.7810344827586206,1.125000000000001,0.33834586466165445,0.9244883463767194,1.0,0.9244883463767194
0.6551724137931034,0.2413793103448276,0.6551724137931034,0.09516287045458283,routecode_predicted_labels,2,0.6189655172413793,0.6879310344827586,-0.1749999999999995,-0.052631578947368265,0.9244883463767194,1.0,0.9244883463767194
0.656896551724138,0.2396551724137931,0.656896551724138,0.09110840418582586,routecode_mlp_predicted_labels,2,0.6197844827586206,0.696551724137931,-0.14999999999999863,-0.04511278195488681,0.9537963997857801,1.0,0.9537963997857801
0.7448275862068966,0.15172413793103448,0.7448275862068966,0.09558058530974257,semantic_embedding_kmeans,4,0.7086206896551724,0.7836637931034482,1.125000000000001,0.33834586466165445,0.9211426316005453,2.0,1.8822260009593406
0.7448275862068966,0.15172413793103448,0.7448275862068966,0.11243480787732416,routecode_oracle_labels,4,0.7051724137931035,0.7793965517241378,1.125000000000001,0.33834586466165445,1.4261821336721034,2.0,1.9087112106553694
0.8620689655172413,0.034482758620689655,0.8620689655172413,0.07363604160879705,regret_routecode_oracle_labels,4,0.8335775862068966,0.8913793103448275,2.824999999999999,0.8496240601503757,1.7459756058907376,2.0,1.7459756058907379
0.7224137931034482,0.17413793103448275,0.7224137931034482,0.13560817727206076,regret_routecode_predicted_labels,4,0.6870258620689655,0.757801724137931,0.7999999999999997,0.24060150375939843,1.6455860369790478,2.0,1.6455860369790478
0.6344827586206897,0.2620689655172414,0.6344827586206897,0.08056827068524418,routecode_predicted_labels,4,0.5963793103448276,0.6664224137931034,-0.47499999999999837,-0.14285714285714238,1.4260339246598261,2.0,1.8644754525602012
0.6258620689655172,0.2706896551724138,0.6258620689655172,0.08389075896393755,routecode_mlp_predicted_labels,4,0.5870258620689655,0.6620689655172414,-0.5999999999999993,-0.1804511278195487,1.4572760596209706,2.0,1.927596637254719
0.75,0.14655172413793102,0.75,0.08659897969416781,semantic_embedding_kmeans,8,0.7172413793103448,0.7853879310344827,1.2000000000000004,0.3609022556390979,1.3421945714336432,3.0,2.943563075727691
0.8310344827586207,0.06551724137931035,0.8310344827586207,0.08579687048484128,routecode_oracle_labels,8,0.8,0.858706896551724,2.375,0.7142857142857143,2.20735875440664,3.0,2.803520435398128
0.896551724137931,0.0,0.896551724137931,0.06640383293981021,regret_routecode_oracle_labels,8,0.8741379310344828,0.9198706896551724,3.3249999999999997,1.0,2.164223902755736,3.0,2.327796545177022
0.7017241379310345,0.19482758620689655,0.7017241379310345,0.0910872662233181,regret_routecode_predicted_labels,8,0.6611637931034483,0.7362068965517241,0.5000000000000008,0.1503759398496243,2.283553881277328,3.0,2.283553881277328
0.6120689655172413,0.28448275862068967,0.6120689655172413,0.1653448593952982,routecode_predicted_labels,8,0.5671551724137931,0.65,-0.7999999999999997,-0.24060150375939843,2.2119313356160326,3.0,2.7861869907677184
0.596551724137931,0.3,0.596551724137931,0.1595665270811414,routecode_mlp_predicted_labels,8,0.5611637931034482,0.6397413793103447,-1.0249999999999992,-0.30827067669172914,2.3369177580685085,3.0,2.8678164201558225
