mean_utility,oracle_regret,mean_quality,normalized_cost,method,K,utility_ci_low,utility_ci_high,recovered_gap_vs_learned,recovered_gap_vs_oracle,selected_model_entropy,rate_log2K,empirical_H_Z,ablation,split_seed,lambda_cost,train_fraction,train_query_count,d2_beta
0.8965442955965518,0.0,0.896551724137931,0.016452723857590945,regret_routecode_utility_oracle,8,0.8741304041347328,0.9198630262385991,3.7978642711589603,1.0,1.5150389984062635,3.0,2.115957866713755,k_lambda,,0.1,,,
0.74650859803,0.15003569756655172,0.746551724137931,0.09551564817531469,d2_embedding_centroid,8,0.7128426853808492,0.7784490609065388,1.3136646206802214,0.3458956210352778,0.9482038722864342,3.0,2.1616069212299154,k_lambda,,0.1,,,
0.7361729838484483,0.16037131174810346,0.7362068965517241,0.07510981143837671,semantic_embedding_kmeans,16,0.6947073985664053,0.7706572178207586,1.1425338194527015,0.3008358745543175,1.5017285823575186,4.0,3.6718261897429993,k_lambda,,0.1,,,
0.8896054214737931,0.0069388741227586195,0.8896551724137931,0.1101883176898408,flat_routecode_utility_oracle,16,0.8654615951692198,0.9163793356271637,3.6829746218951436,0.9697488796173442,2.178541735082615,4.0,3.753925761126313,k_lambda,,0.1,,,
0.8965442955965518,0.0,0.896551724137931,0.016452723857590945,regret_routecode_utility_oracle,16,0.8732252016097327,0.9206808323854052,3.7978642711589603,1.0,1.3545167223905343,4.0,3.3785056862607643,k_lambda,,0.1,,,
0.7465204427086207,0.15002385288793102,0.746551724137931,0.06928206925619049,d2_embedding_centroid,16,0.7085865591210733,0.7810053848036294,1.3138607376508278,0.34594725978711416,1.549421741421451,4.0,3.1120056445131263,k_lambda,,0.1,,,
0.7310083694910345,0.16553592610551723,0.7310344827586207,0.05783563134101163,semantic_embedding_kmeans,32,0.6982468641613664,0.7663984516539094,1.0570212821723401,0.2783199205404406,1.564781272973117,5.0,4.528496992955504,k_lambda,,0.1,,,
0.8965316864967239,1.260909982758614e-05,0.896551724137931,0.04437934187897868,flat_routecode_utility_oracle,32,0.8706676486347543,0.9190344012164914,3.7976554973678334,0.9999450286328786,1.8050228139820867,5.0,4.489265911610177,k_lambda,,0.1,,,
0.8965442955965518,0.0,0.896551724137931,0.016452723857590945,regret_routecode_utility_oracle,32,0.8689570916281854,0.9206820163184181,3.7978642711589603,1.0,1.4213032719447658,5.0,3.8642388369495007,k_lambda,,0.1,,,
0.7241145795796552,0.17242971601689655,0.7241379310344828,0.05171877200836882,d2_embedding_centroid,32,0.685277583095944,0.7560552386745689,0.9428781098068036,0.248265351915558,1.695854507019201,5.0,3.6904488784385583,k_lambda,,0.1,,,
