mean_utility,oracle_regret,mean_quality,normalized_cost,method,K,utility_ci_low,utility_ci_high,recovered_gap_vs_learned,recovered_gap_vs_oracle,selected_model_entropy,rate_log2K,empirical_H_Z,baseline_family,strong_model,weak_model,threshold,paper_reference,repo_reference,implementation_note,strong_selection_rate
0.6672413793103448,0.2293103448275862,0.6672413793103448,0.16136301943110865,best_single,,0.6327586206896552,0.7034482758620689,0.0,0.0,0.0,0.0,,reference,,,,RouteLLM / LLMRouter / LLMRouterBench baseline ecosystem,https://github.com/lm-sys/routellm; https://github.com/ulab-uiuc/LLMRouter; https://github.com/ynulihao/LLMRouterBench,,
0.7362068965517241,0.16034482758620688,0.7362068965517241,0.08625569658638482,kNN,,0.7017241379310345,0.7733189655172413,1.0,0.30075187969924816,2.019798018216054,0.0,,reference,,,,RouteLLM / LLMRouter / LLMRouterBench baseline ecosystem,https://github.com/lm-sys/routellm; https://github.com/ulab-uiuc/LLMRouter; https://github.com/ynulihao/LLMRouterBench,,
0.896551724137931,0.0,0.896551724137931,0.1348941055476987,query_oracle,,0.8732327586206896,0.9215948275862068,3.3249999999999997,1.0,1.2264902533024271,0.0,,reference,,,,RouteLLM / LLMRouter / LLMRouterBench baseline ecosystem,https://github.com/lm-sys/routellm; https://github.com/ulab-uiuc/LLMRouter; https://github.com/ynulihao/LLMRouterBench,,
0.7051724137931035,0.19137931034482758,0.7051724137931035,0.059634643979164646,routellm_style_mf_utility_router,,0.6689655172413793,0.7379310344827587,0.5500000000000009,0.16541353383458673,2.059242797676225,0.0,,external_style_surrogate,,,,RouteLLM / LLMRouter / LLMRouterBench baseline ecosystem,https://github.com/lm-sys/routellm; https://github.com/ulab-uiuc/LLMRouter; https://github.com/ynulihao/LLMRouterBench,Local low-rank utility-factor router inspired by RouteLLM/EmbedLLM MF; not an official RouteLLM checkpoint.,
0.6672413793103448,0.2293103448275862,0.6672413793103448,0.16136301943110865,routellm_pair_strong_only,2,0.6275862068965518,0.7017241379310345,0.0,0.0,0.0,1.0,0.0,binary_pair_reference,Qwen3-8B,Qwen2.5-Coder-7B-Instruct,,RouteLLM / LLMRouter / LLMRouterBench baseline ecosystem,https://github.com/lm-sys/routellm; https://github.com/ulab-uiuc/LLMRouter; https://github.com/ynulihao/LLMRouterBench,,
0.6086206896551725,0.28793103448275864,0.6086206896551725,0.0,routellm_pair_weak_only,2,0.5680603448275862,0.6491810344827585,-0.8499999999999982,-0.2556390977443604,0.0,1.0,0.0,binary_pair_reference,Qwen3-8B,Qwen2.5-Coder-7B-Instruct,,RouteLLM / LLMRouter / LLMRouterBench baseline ecosystem,https://github.com/lm-sys/routellm; https://github.com/ulab-uiuc/LLMRouter; https://github.com/ynulihao/LLMRouterBench,,
0.6931034482758621,0.20344827586206896,0.6931034482758621,0.062236776996813334,routellm_binary_logistic_surrogate_t0.25,2,0.6482758620689655,0.7336637931034482,0.3750000000000014,0.11278195488721848,0.9485303763915507,1.0,0.9485303763915507,external_style_surrogate,Qwen3-8B,Qwen2.5-Coder-7B-Instruct,0.25,RouteLLM / LLMRouter / LLMRouterBench baseline ecosystem,https://github.com/lm-sys/routellm; https://github.com/ulab-uiuc/LLMRouter; https://github.com/ynulihao/LLMRouterBench,RouteLLM-style strong/weak threshold router using local embeddings and logistic strong-win prediction; not official RouteLLM MF/BERT.,0.36724137931034484
0.6551724137931034,0.2413793103448276,0.6551724137931034,0.03711744650632948,routellm_binary_logistic_surrogate_t0.5,2,0.6163362068965517,0.6940086206896552,-0.1749999999999995,-0.052631578947368265,0.6709406088151235,1.0,0.6709406088151235,external_style_surrogate,Qwen3-8B,Qwen2.5-Coder-7B-Instruct,0.5,RouteLLM / LLMRouter / LLMRouterBench baseline ecosystem,https://github.com/lm-sys/routellm; https://github.com/ulab-uiuc/LLMRouter; https://github.com/ynulihao/LLMRouterBench,RouteLLM-style strong/weak threshold router using local embeddings and logistic strong-win prediction; not official RouteLLM MF/BERT.,0.17586206896551723
0.6241379310344828,0.27241379310344827,0.6241379310344828,0.015130099147297155,routellm_binary_logistic_surrogate_t0.75,2,0.5826724137931034,0.6655172413793103,-0.6249999999999986,-0.18796992481202968,0.32881223775612206,1.0,0.32881223775612206,external_style_surrogate,Qwen3-8B,Qwen2.5-Coder-7B-Instruct,0.75,RouteLLM / LLMRouter / LLMRouterBench baseline ecosystem,https://github.com/lm-sys/routellm; https://github.com/ulab-uiuc/LLMRouter; https://github.com/ynulihao/LLMRouterBench,RouteLLM-style strong/weak threshold router using local embeddings and logistic strong-win prediction; not official RouteLLM MF/BERT.,0.0603448275862069
