mean_utility,oracle_regret,mean_quality,normalized_cost,method,K,utility_ci_low,utility_ci_high,recovered_gap_vs_learned,recovered_gap_vs_oracle,selected_model_entropy,rate_log2K,empirical_H_Z,scenario,scenario_type,n_train_queries,n_test_queries,n_models
0.7333333333333333,0.13333333333333333,0.7333333333333333,0.4491258182279695,logistic_embedding_router,,0.6333333333333333,0.842083333333333,0.0,-0.3333333333333344,0.21084230031853213,0.0,,leave_dataset_out:aime,leave_one_dataset_out,2835,60,6
0.5666666666666667,0.3,0.5666666666666667,0.3154841426692687,routecode_predicted_labels,16,0.43333333333333335,0.6920833333333329,0.0,-2.0000000000000013,2.0692243040889813,4.0,2.853293591889654,leave_dataset_out:aime,leave_one_dataset_out,2835,60,6
0.8666666666666667,0.0,0.8666666666666667,0.4538711355154809,query_oracle,6,0.7833333333333333,0.95,0.0,1.0,0.4689955935892812,2.584962500721156,0.4689955935892812,leave_dataset_out:aime,leave_one_dataset_out,2835,60,6
0.5757575757575758,0.30303030303030304,0.5757575757575758,0.24886708619892733,best_single,,0.51010101010101,0.6515151515151515,0.0,0.0,0.0,0.0,,leave_dataset_out:gpqa,leave_one_dataset_out,2697,198,6
0.5757575757575758,0.30303030303030304,0.5757575757575758,0.24886708619892733,dataset_label_lookup,1,0.51010101010101,0.6515151515151515,0.0,0.0,0.0,0.0,0.0,leave_dataset_out:gpqa,leave_one_dataset_out,2697,198,6
0.5202020202020202,0.35858585858585856,0.5202020202020202,0.02036402119349188,predicted_topic_lookup,5,0.4595959595959596,0.5909090909090909,0.0,-0.18333333333333343,0.5831172565918912,2.321928094887362,0.6586308606145753,leave_dataset_out:gpqa,leave_one_dataset_out,2697,198,6
0.5757575757575758,0.30303030303030304,0.5757575757575758,0.21805263491176763,embedding_cluster_lookup,16,0.51010101010101,0.6541666666666666,0.0,0.0,0.5776910473601091,4.0,2.439254674556679,leave_dataset_out:gpqa,leave_one_dataset_out,2697,198,6
0.5656565656565656,0.31313131313131315,0.5656565656565656,0.1769713358937232,kNN,,0.494949494949495,0.6363636363636364,0.0,-0.033333333333333555,1.6274929750278035,0.0,,leave_dataset_out:gpqa,leave_one_dataset_out,2697,198,6
0.5252525252525253,0.35353535353535354,0.5252525252525253,0.23278678838429986,logistic_embedding_router,,0.4619949494949495,0.5909090909090909,0.0,-0.16666666666666666,0.8875358369290741,0.0,,leave_dataset_out:gpqa,leave_one_dataset_out,2697,198,6
0.4494949494949495,0.4292929292929293,0.4494949494949495,0.2255529389726486,routecode_predicted_labels,16,0.3939393939393939,0.5252525252525253,0.0,-0.41666666666666685,1.9688755000745513,4.0,3.6307094030703144,leave_dataset_out:gpqa,leave_one_dataset_out,2697,198,6
0.8787878787878788,0.0,0.8787878787878788,0.17823127471559738,query_oracle,6,0.8357323232323233,0.9268939393939393,0.0,1.0,1.4379973366329035,2.584962500721156,1.4379973366329035,leave_dataset_out:gpqa,leave_one_dataset_out,2697,198,6
0.6913086913086913,0.16383616383616384,0.6913086913086913,0.1157915007484951,best_single,,0.6582917082917082,0.7172827172827173,0.0,0.0,0.0,0.0,,leave_domain_out:broad_knowledge,leave_one_domain_out,1894,1001,6
