mean_utility,oracle_regret,mean_quality,normalized_cost,method,K,utility_ci_low,utility_ci_high,recovered_gap_vs_learned,recovered_gap_vs_oracle,selected_model_entropy,rate_log2K,empirical_H_Z,sensitivity,variant
0.6672413793103448,0.14310344827586208,0.6672413793103448,0.16136301943110865,d2_embedding_centroid,3,0.6327586206896552,0.7034482758620689,0.0,0.0,0.0,1.584962500721156,1.193847958784445,model_pool_auto,dominated_size_3
0.6086206896551725,0.2517241379310345,0.6086206896551725,0.0,best_single,,0.5671551724137931,0.6509051724137931,0.0,0.0,0.0,0.0,,model_pool_auto,complementary_size_4
0.7224137931034482,0.13793103448275862,0.7224137931034482,0.07587351262790638,kNN,,0.685301724137931,0.756896551724138,1.0,0.45205479452054764,1.696747675109135,0.0,,model_pool_auto,complementary_size_4
0.7293103448275862,0.1310344827586207,0.7293103448275862,0.0,d2_embedding_centroid,4,0.6913793103448276,0.7620689655172413,1.0606060606060608,0.4794520547945203,0.9211426316005453,2.0,1.8271658139299967,model_pool_auto,complementary_size_4
0.6672413793103448,0.1724137931034483,0.6672413793103448,0.16136301943110865,best_single,,0.6327586206896552,0.7034482758620689,0.0,0.0,0.0,0.0,,model_pool_auto,dominated_size_4
0.6603448275862069,0.1793103448275862,0.6603448275862069,0.14469358362961907,kNN,,0.6258620689655172,0.6991810344827586,0.0,-0.03999999999999943,1.688680409814489,0.0,,model_pool_auto,dominated_size_4
0.6637931034482759,0.17586206896551723,0.6637931034482759,0.13870140104424084,d2_embedding_centroid,4,0.6266810344827586,0.7017241379310345,0.0,-0.019999999999999393,0.7645505899498024,2.0,1.968312617436923,model_pool_auto,dominated_size_4
0.6086206896551725,0.2620689655172414,0.6086206896551725,0.0,best_single,,0.5671551724137931,0.6509051724137931,0.0,0.0,0.0,0.0,,model_pool_auto,complementary_size_5
0.7206896551724138,0.15,0.7206896551724138,0.07572401155170104,kNN,,0.6844827586206896,0.7551724137931034,1.0,0.42763157894736825,1.8272543383259316,0.0,,model_pool_auto,complementary_size_5
0.7275862068965517,0.14310344827586208,0.7275862068965517,0.0,d2_embedding_centroid,5,0.6913793103448276,0.7586206896551724,1.0615384615384618,0.45394736842105254,0.9277575763543451,2.321928094887362,1.867628677024442,model_pool_auto,complementary_size_5
0.6672413793103448,0.20344827586206896,0.6672413793103448,0.16136301943110865,best_single,,0.6327586206896552,0.7034482758620689,0.0,0.0,0.0,0.0,,model_pool_auto,dominated_size_5
0.6689655172413793,0.20172413793103447,0.6689655172413793,0.10893198190491107,kNN,,0.6327586206896552,0.7103448275862069,1.0,0.008474576271186727,2.008164670607317,0.0,,model_pool_auto,dominated_size_5
0.696551724137931,0.17413793103448275,0.696551724137931,0.09900456062949212,d2_embedding_centroid,5,0.6655172413793103,0.7310344827586207,16.99999999999942,0.14406779661016944,0.9159798091406801,2.321928094887362,1.8281900509412095,model_pool_auto,dominated_size_5
0.7004830917874396,0.1497584541062802,0.7004830917874396,0.10693233779354118,best_single,,0.6376811594202898,0.7536231884057971,0.0,0.0,0.0,0.0,,domain_granularity,domain:broad_knowledge
0.7101449275362319,0.14009661835748793,0.7101449275362319,0.0954097211621215,kNN,,0.6544685990338165,0.7632850241545893,0.6666666666666717,0.06451612903225835,1.5645090267275796,0.0,,domain_granularity,domain:broad_knowledge
0.7101449275362319,0.14009661835748793,0.7101449275362319,0.08049909138700236,d2_embedding_centroid,16,0.6473429951690821,0.7681159420289855,0.6666666666666717,0.06451612903225835,1.0372077020097579,4.0,2.546650437401614,domain_granularity,domain:broad_knowledge
0.5229357798165137,0.38073394495412843,0.5229357798165137,0.18853432560162608,best_single,,0.4563073394495413,0.591743119266055,0.0,0.0,0.0,0.0,,domain_granularity,domain:code
0.7110091743119266,0.1926605504587156,0.7110091743119266,0.036922629890106036,kNN,,0.6535550458715597,0.7660550458715596,1.0,0.4939759036144577,1.2242957207374037,0.0,,domain_granularity,domain:code
0.7339449541284404,0.16972477064220184,0.7339449541284404,0.02271463216540746,d2_embedding_centroid,16,0.6788990825688074,0.7913990825688073,1.1219512195121957,0.5542168674698796,0.6676344384147388,4.0,1.9645401294932925,domain_granularity,domain:code
0.9152542372881356,0.0423728813559322,0.9152542372881356,0.19587485140187968,best_single,,0.8559322033898306,0.9576271186440678,0.0,0.0,0.0,0.0,,domain_granularity,domain:math
0.8813559322033898,0.07627118644067797,0.8813559322033898,0.1385847491598421,kNN,,0.8220338983050848,0.9366525423728812,0.0,-0.8000000000000005,1.5957981931119183,0.0,,domain_granularity,domain:math
0.9067796610169492,0.05084745762711865,0.9067796610169492,0.1270170160718728,d2_embedding_centroid,16,0.847457627118644,0.953601694915254,0.0,-0.19999999999999948,1.1449930235166046,4.0,2.5298385723455215,domain_granularity,domain:math
0.5405405405405406,0.3783783783783784,0.5405405405405406,0.19934900356511553,best_single,,0.39121621621621644,0.7027027027027027,0.0,0.0,0.0,0.0,,domain_granularity,domain:science
0.5675675675675675,0.35135135135135137,0.5675675675675675,0.1617379938622685,kNN,,0.3783783783783784,0.7297297297297297,1.0,0.07142857142857129,1.4870294605203356,0.0,,domain_granularity,domain:science
0.5135135135135135,0.40540540540540543,0.5135135135135135,0.18106706915644155,d2_embedding_centroid,16,0.35135135135135137,0.6756756756756757,-1.0000000000000042,-0.07142857142857158,0.6689128250884093,4.0,1.9446746496431455,domain_granularity,domain:science
0.7004830917874396,0.1497584541062802,0.7004830917874396,0.10693233779354118,best_single,,0.6376811594202898,0.7536231884057971,0.0,0.0,0.0,0.0,,domain_granularity,task_family:broad_knowledge
0.7101449275362319,0.14009661835748793,0.7101449275362319,0.0954097211621215,kNN,,0.6544685990338165,0.7632850241545893,0.6666666666666717,0.06451612903225835,1.5645090267275796,0.0,,domain_granularity,task_family:broad_knowledge
