mean_utility,oracle_regret,mean_quality,normalized_cost,method,K,utility_ci_low,utility_ci_high,recovered_gap_vs_learned,recovered_gap_vs_oracle,selected_model_entropy,rate_log2K,empirical_H_Z,baseline_family,source_repo,paper_reference,mode,n_clusters,effective_clusters,top_k,beta,performance_weight,cost_sensitivity,min_quality_threshold,split_aligned_with_routecode,routecode_metric_compatible,no_api_calls,official_command_path,official_upstream_checkpoint,implementation_note
0.7396551724137931,0.15689655172413794,0.7396551724137931,0.0811035756955229,avengerspro_simple_cluster_k16,16,0.7017241379310345,0.7733189655172413,1.05,0.31578947368421056,1.3776775850680192,4.0,2.931064187237191,official_algorithm_local_embedding,https://github.com/ynulihao/LLMRouterBench/tree/main/baselines/AvengersPro,Avengers-Pro / LLMRouterBench,simple,16,16,1,9.0,,,,True,True,True,False,False,Split-aligned local implementation of the Avengers-Pro cluster-routing contract using RouteCode deterministic embeddings; not an official upstream command-path run.
0.7241379310344828,0.1724137931034483,0.7241379310344828,0.003925773862315756,avengerspro_balance_cluster_k16_w0.7_c0.3,16,0.6904741379310345,0.7595258620689654,0.8250000000000005,0.24812030075187988,1.1424170068101722,4.0,2.931064187237191,official_algorithm_local_embedding,https://github.com/ynulihao/LLMRouterBench/tree/main/baselines/AvengersPro,Avengers-Pro / LLMRouterBench,balance,16,16,1,9.0,0.7,0.3,0.0,True,True,True,False,False,Split-aligned local implementation of the Avengers-Pro cluster-routing contract using RouteCode deterministic embeddings; not an official upstream command-path run.
