mean_utility,oracle_regret,mean_quality,normalized_cost,method,K,utility_ci_low,utility_ci_high,recovered_gap_vs_learned,recovered_gap_vs_oracle,selected_model_entropy,rate_log2K,empirical_H_Z,baseline_family,source_repo,paper_reference,mode,n_clusters,effective_clusters,top_k,beta,performance_weight,cost_sensitivity,min_quality_threshold,split_aligned_with_routecode,routecode_metric_compatible,no_api_calls,official_command_path,official_upstream_checkpoint,implementation_note
0.6574074074074074,0.25854700854700857,0.6574074074074074,0.051930147335076816,avengerspro_simple_cluster_k16,16,0.6415509259259259,0.6736200142450143,0.0,-0.21812080536912745,2.642849816356037,4.0,3.2188123462898703,official_algorithm_local_embedding,https://github.com/ynulihao/LLMRouterBench/tree/main/baselines/AvengersPro,Avengers-Pro / LLMRouterBench,simple,16,16,1,9.0,,,,True,True,True,False,False,Split-aligned local implementation of the Avengers-Pro cluster-routing contract using RouteCode deterministic embeddings; not an official upstream command-path run.
0.64494301994302,0.271011396011396,0.64494301994302,0.009992143151764055,avengerspro_balance_cluster_k16_w0.7_c0.3,16,0.6308671652421652,0.6658564814814815,0.0,-0.2768456375838927,2.080532295973501,4.0,3.2188123462898703,official_algorithm_local_embedding,https://github.com/ynulihao/LLMRouterBench/tree/main/baselines/AvengersPro,Avengers-Pro / LLMRouterBench,balance,16,16,1,9.0,0.7,0.3,0.0,True,True,True,False,False,Split-aligned local implementation of the Avengers-Pro cluster-routing contract using RouteCode deterministic embeddings; not an official upstream command-path run.
