mean_utility,oracle_regret,mean_quality,normalized_cost,method,K,utility_ci_low,utility_ci_high,recovered_gap_vs_learned,recovered_gap_vs_oracle,selected_model_entropy,rate_log2K,empirical_H_Z,oracle_model_win_entropy,oracle_model_dominance_ratio
0.34615384615384615,0.5698005698005698,0.34615384615384615,0.0,cheapest,,0.3304665242165242,0.3659455128205128,-1.6845637583892619,-1.6845637583892619,0.0,0.0,,2.5105705671042657,0.4301994301994302
0.7037037037037037,0.21225071225071226,0.7037037037037037,0.09736108743893515,best_single,,0.6866096866096866,0.7209045584045584,0.0,0.0,0.0,0.0,,2.5105705671042657,0.4301994301994302
0.7172364672364673,0.1987179487179487,0.7172364672364673,0.08254016162267074,dataset_label_lookup,18,0.7035167378917379,0.7363158831908831,0.0637583892617451,0.0637583892617451,2.5145287161273346,4.169925001442312,3.8789693825039913,2.5105705671042657,0.4301994301994302
0.915954415954416,0.0,0.915954415954416,0.02256418973869335,query_oracle,20,0.9057959401709401,0.9280982905982906,1.0,1.0,2.5105705671042657,4.321928094887363,2.5105705671042657,2.5105705671042657,0.4301994301994302
