mean_utility,oracle_regret,mean_quality,normalized_cost,method,K,utility_ci_low,utility_ci_high,recovered_gap_vs_learned,recovered_gap_vs_oracle,selected_model_entropy,rate_log2K,empirical_H_Z,ablation,split_seed,lambda_cost,train_fraction,train_query_count,d2_beta
0.7182832156703526,0.19767000408500712,0.7183048433048433,0.08266938754029032,d2_embedding_centroid,32,0.7020167285134643,0.7344957823223299,0.0,0.06880218613005969,2.3327143006843674,5.0,4.431189295074753,k_lambda,,0.05,,,
0.7189951076691418,0.19695811208621797,0.719017094017094,0.0840405325067233,semantic_embedding_kmeans,64,0.703663401004021,0.7352260900548451,0.0,0.0721558172287817,2.703243017334349,6.0,5.580438981893643,k_lambda,,0.05,,,
0.843654814499181,0.07229840525617877,0.8436609686609686,0.02352364453148586,flat_routecode_utility_oracle,64,0.8236756344324323,0.8555941823577541,0.0,0.6594115671091694,3.8823266545306456,6.0,5.588809673326673,k_lambda,,0.05,,,
0.9159532197553598,0.0,0.915954415954416,0.004572346707647068,regret_routecode_utility_oracle,64,0.9074061452869858,0.9245358169985483,0.0,1.0,2.9105265757929035,6.0,4.298618739509467,k_lambda,,0.05,,,
0.7214895709653312,0.1944636487900285,0.7215099715099715,0.07797896397893546,d2_embedding_centroid,64,0.7052222219491195,0.7377200576529394,0.0,0.08390691107300227,2.5646589108250035,6.0,5.485902373410799,k_lambda,,0.05,,,
0.7125891100739138,0.2033641096814459,0.7126068376068376,0.06776165419465538,semantic_embedding_kmeans,128,0.6965461132877925,0.7288552456848696,0.0,0.0419779913925104,2.887376434700065,7.0,6.513140242616143,k_lambda,,0.05,,,
0.8742818844183583,0.04167133533700143,0.8742877492877493,0.022417854378270357,flat_routecode_utility_oracle,128,0.8602061847295465,0.8858649986936669,0.0,0.8036917308395998,3.8639864282265077,7.0,6.450205386973595,k_lambda,,0.05,,,
0.9159532197553598,0.0,0.915954415954416,0.004572346707647068,regret_routecode_utility_oracle,128,0.9081185556865496,0.9252481099797493,0.0,1.0,2.6811493019139663,7.0,4.882195207214779,k_lambda,,0.05,,,
0.7097408423738427,0.2062123773815171,0.7097578347578347,0.06495162372395054,d2_embedding_centroid,128,0.6926284007166488,0.725260118369861,0.0,0.028560170778301613,3.0436132307193597,7.0,6.508897167892785,k_lambda,,0.05,,,
0.7036527612672009,0.2122992622891026,0.7037037037037037,0.09736108743893515,best_single,,0.6865577882415634,0.7208544680688541,0.0,0.0,0.0,0.0,,k_lambda,,0.1,,,
0.7043661642487535,0.2115858593075499,0.7044159544159544,0.09515887254765502,semantic_embedding_kmeans,4,0.6881171648803168,0.7207486369873558,0.0,0.003360364863544165,0.8754825271418087,2.0,1.6706308107096737,k_lambda,,0.1,,,
0.6983164093871083,0.2176356141691952,0.6983618233618234,0.08679510181926771,flat_routecode_utility_oracle,4,0.680303545780666,0.7115115187212359,0.0,-0.02513598880445355,1.559606760484448,2.0,1.9604983324404126,k_lambda,,0.1,,,
0.8386661853049858,0.07728583825131766,0.8386752136752137,0.017255003952204917,regret_routecode_utility_oracle,4,0.8247414677759944,0.8518779599901175,0.0,0.6359580461185396,1.0497417599471068,2.0,1.0497417599471066,k_lambda,,0.1,,,
0.7054353986768874,0.21051662487941594,0.7054843304843305,0.0935183770163519,d2_embedding_centroid,4,0.6884750982721207,0.7205811157540972,0.0,0.008396813961882726,0.693381063771872,2.0,1.4883691682335902,k_lambda,,0.1,,,
0.715412246309829,0.20053977724647434,0.7154558404558404,0.08331704867323797,semantic_embedding_kmeans,8,0.6998928029124956,0.7270135707310488,0.0,0.05539107821587454,1.8531120661901295,3.0,2.7965438729300303,k_lambda,,0.1,,,
0.7300175724090813,0.1859344511472222,0.73005698005698,0.0753158214689847,flat_routecode_utility_oracle,8,0.7173484181986653,0.7432491274386067,0.0,0.12418701251056452,2.1686135927986956,3.0,2.9076451762036823,k_lambda,,0.1,,,
0.879268295779309,0.036683727776994295,0.8792735042735043,0.009954464167246362,regret_routecode_utility_oracle,8,0.865717566225852,0.889969542681859,0.0,0.8272074646823803,2.173853018777228,3.0,2.173853018777228,k_lambda,,0.1,,,
0.7050789011760328,0.21087312238027064,0.7051282051282052,0.09422961931297087,d2_embedding_centroid,8,0.6847422172513266,0.7220227656264236,0.0,0.006717592390357999,1.4891395275754615,3.0,2.603656275429434,k_lambda,,0.1,,,
0.7236059161820869,0.19234610737421654,0.7236467236467237,0.07799114854739692,semantic_embedding_kmeans,16,0.7068689193843564,0.7391067229423006,0.0,0.09398598327541266,2.4655075604640535,4.0,3.890203506504081,k_lambda,,0.1,,,
0.7367830379658475,0.17916898559045585,0.7368233618233618,0.0770668795376521,flat_routecode_utility_oracle,16,0.719296618655934,0.7515723654843642,0.0,0.15605460113907926,2.4013033039152782,4.0,3.74590681838555,k_lambda,,0.1,,,
0.911322351638782,0.004629671917521368,0.9113247863247863,0.004653167245645281,regret_routecode_utility_oracle,16,0.9005853839496137,0.9205993042339484,0.0,0.9781927084079225,2.626796478058317,4.0,2.626796478058317,k_lambda,,0.1,,,
0.7147002469089743,0.20125177664732907,0.7147435897435898,0.0828367428127182,d2_embedding_centroid,16,0.6949252364675124,0.7302008636613925,0.0,0.052037324683348464,2.103762399541205,4.0,3.5713767175089326,k_lambda,,0.1,,,
0.7193295349124288,0.19662248864387463,0.7193732193732194,0.08348965810691591,semantic_embedding_kmeans,32,0.7047082817806143,0.7389522987203694,0.0,0.0738428079127273,2.518247174555327,5.0,4.702006765300873,k_lambda,,0.1,,,
0.8308219916185897,0.08513003193771368,0.8308404558404558,0.03528878559816061,flat_routecode_utility_oracle,32,0.8170123277547241,0.8456278295485408,0.0,0.5990092899061221,3.494942736932863,5.0,4.751314050987981,k_lambda,,0.1,,,
0.9159520235563033,0.0,0.915954415954416,0.004572346707647068,regret_routecode_utility_oracle,32,0.9063188245505307,0.9250419305731535,0.0,1.0,2.9226634823620965,5.0,3.724513861866032,k_lambda,,0.1,,,
0.7182615880358618,0.19769043552044158,0.7183048433048433,0.08266938754029032,d2_embedding_centroid,32,0.7019946393631108,0.7344741145022098,0.0,0.06881242360968307,2.3327143006843674,5.0,4.431189295074753,k_lambda,,0.1,,,
0.7189731213211894,0.19697890223511394,0.719017094017094,0.0840405325067233,semantic_embedding_kmeans,64,0.7036409045721448,0.7352046729871831,0.0,0.07216398158334497,2.703243017334349,6.0,5.580438981893643,k_lambda,,0.1,,,
0.8454303046943019,0.07052171886200143,0.8454415954415955,0.021578854682907656,flat_routecode_utility_oracle,64,0.8252816548728615,0.857556130847581,0.0,0.6678192938514917,3.873752293878823,6.0,5.581770914133354,k_lambda,,0.1,,,
0.9159520235563033,0.0,0.915954415954416,0.004572346707647068,regret_routecode_utility_oracle,64,0.9074048831665642,0.9245345969600596,0.0,1.0,2.91143476066966,6.0,4.298120271578485,k_lambda,,0.1,,,
0.7143463706588319,0.2016056528974715,0.7143874643874644,0.07853825574979753,d2_embedding_centroid,64,0.6997437853672017,0.7321884718786102,0.0,0.05037045007282587,2.627301382878516,6.0,5.462134712266595,k_lambda,,0.1,,,
0.71257138254099,0.20338064101531342,0.7126068376068376,0.06776165419465538,semantic_embedding_kmeans,128,0.6965288362621946,0.7288376281218759,0.0,0.04200966681478132,2.887376434700065,7.0,6.513140242616143,k_lambda,,0.1,,,
0.8742760195489673,0.04167600400733618,0.8742877492877493,0.022417854378270357,flat_routecode_utility_oracle,128,0.8602004748721982,0.8858592708916071,0.0,0.8036921864072095,3.8639864282265077,7.0,6.450205386973595,k_lambda,,0.1,,,
0.9159520235563033,0.0,0.915954415954416,0.004572346707647068,regret_routecode_utility_oracle,128,0.9081174532534412,0.925246932210211,0.0,1.0,2.6816667862508714,7.0,4.883131413095568,k_lambda,,0.1,,,
0.7132834768163818,0.20266854673992166,0.7133190883190883,0.06806063602102363,d2_embedding_centroid,128,0.6983257687105929,0.7303781040070264,0.0,0.04536386723787165,3.0836855694153993,7.0,6.496363904564573,k_lambda,,0.1,,,
0.703601818830698,0.21234781232749292,0.7037037037037037,0.09736108743893515,best_single,,0.6865058898734402,0.72080437773315,0.0,0.0,0.0,0.0,,k_lambda,,0.2,,,
