mean_utility,oracle_regret,mean_quality,normalized_cost,method,K,utility_ci_low,utility_ci_high,recovered_gap_vs_learned,recovered_gap_vs_oracle,selected_model_entropy,rate_log2K,empirical_H_Z,alpha,beta,label_accuracy,mean_confidence,ece,assignment_utility_loss,assignment_embedding_loss,assignment_balance_penalty,assignment_objective
0.33147587696354675,0.3446130948651717,0.4881008769635468,0.3625830497488252,best_single,,0.3107564266478084,0.3551441653082996,0.0,0.0,0.0,0.0,,,,,,,,,,
0.6663434280702095,0.009745543758509088,0.7785228395285428,0.2596925977691352,kNN,,0.6512108318417338,0.6812486462361779,1.0,0.971720332443194,2.3119630468159187,0.0,,,,,,,,,,
0.6578162110588742,0.018272760769844274,0.7671005756422076,0.25299063495921786,logistic_embedding_router,,0.6417520767252103,0.675941889895371,0.9745355529875775,0.9469760115268007,2.282477263311114,0.0,,,,,,,,,,
0.6760889718287186,0.0,0.7891331384953851,0.26169448495651704,query_oracle,,0.6614507712521018,0.6899095343445791,1.0291026817208841,1.0,2.3292543265432086,0.0,,,,,,,,,,
0.653468837834028,0.022620133994690584,0.7638536972090278,0.25553825352455034,dataset_label_lookup,,0.6385300765402452,0.6718312982893614,0.9615531866445887,0.9343607821880923,2.234183334286812,0.0,,,,,,,,,,
0.6663434280702095,0.009745543758509088,0.7785228395285428,0.2596925977691352,semantic_embedding_kmeans,16,0.6482992214416601,0.6802822330900651,1.0,0.971720332443194,2.3119630468159187,4.0,3.7224842443123496,,,,,,,,,
0.6673325081012149,0.00875646372750351,0.7723213883095483,0.2430466935396748,flat_routecode_utility_oracle,16,0.6528531522994887,0.6830260287530665,1.0029536454868102,0.9745904498175566,2.2998237339356313,4.0,3.9156195959938684,,,,,,,,,
0.6504122838087285,0.02567668801999,0.7575080181837286,0.247924009479825,flat_routecode_logistic_label_predictor,16,0.6328013627954332,0.6689263111054491,0.9524255359803238,0.9254912584501874,2.2958895976506914,4.0,3.803510100202906,,,,,,,,,
0.6683310556795675,0.007757916149150904,0.7790691963045676,0.2563560909901151,d2_joint_oracle_labels,16,0.653099933226906,0.6849112441197316,1.0059355634870841,0.9774880401681011,2.3372130901728414,4.0,3.85324458307164,0.0,0.0,1.0,1.0,0.0,1.508832190166157,10.043658376346446,0.06986111111111112,1.508832190166157
0.6606542326578805,0.015434739170838022,0.7750404670328805,0.2648013389239994,d2_embedding_centroid,16,0.6458555123321078,0.6749934600727632,0.9830106100351392,0.9552113967785324,2.3345542198609657,4.0,3.3932228399318616,0.0,0.0,0.3729166666666667,0.8202843835476187,0.44736771688095206,1.508832190166157,10.043658376346446,0.06986111111111112,1.508832190166157
0.6536610605478106,0.02242791128090797,0.7667260084644772,0.26174259304272673,d2_logistic_label_predictor,16,0.6348547960625762,0.6715176960877951,0.9621272127428098,0.9349185750190867,2.3388411843491625,4.0,3.71847426247171,0.0,0.0,0.35833333333333334,0.4591414847582685,0.1008081514249351,1.508832190166157,10.043658376346446,0.06986111111111112,1.508832190166157
0.6709566456359372,0.0051323261927815325,0.7825889998026038,0.2584261734997029,d2_joint_oracle_labels,16,0.6559658591452565,0.6858735085082946,1.0137762454154844,0.9851069902181475,2.339272875221675,4.0,3.8832142893184023,0.05,0.0,1.0,1.0,0.0,1.5515007483331213,8.62335435670648,0.06866030092592593,1.9826684661684455
0.662582026328373,0.013506945500345457,0.7756089846617065,0.2616546480851294,d2_embedding_centroid,16,0.6480259909738545,0.6798239633852728,0.9887674941050398,0.9608054780807731,2.320252198789216,4.0,3.6223144171172184,0.05,0.0,0.42916666666666664,0.7375386048097691,0.30837193814310243,1.5515007483331213,8.62335435670648,0.06866030092592593,1.9826684661684455
0.6587946899336452,0.017294281895073347,0.7712357263919785,0.2602982532544698,d2_logistic_label_predictor,16,0.6419690883555239,0.674216750198063,0.9774575407153742,0.9498153664130502,2.336400526127711,4.0,3.8218237462761495,0.05,0.0,0.4083333333333333,0.49693842166799046,0.08988197740571895,1.5515007483331213,8.62335435670648,0.06866030092592593,1.9826684661684455
0.6689312785741545,0.0071576932545640605,0.7795274139908211,0.25602735240101554,d2_joint_oracle_labels,16,0.6550603809642449,0.683401946799207,1.007727982288498,0.9792297699616882,2.342491077495187,4.0,3.886060593978713,0.1,0.0,1.0,1.0,0.0,1.7422331603152401,6.035848527057207,0.0697386188271605,2.3458180130209607
0.6639473863904883,0.012141585438230185,0.7762991728488218,0.2600916416842219,d2_embedding_centroid,16,0.6488453528913191,0.6785208786362055,0.9928448078298336,0.964767486728905,2.3248798447984584,4.0,3.721302103368515,0.1,0.0,0.6208333333333333,0.7920553634813862,0.1712220301480528,1.7422331603152401,6.035848527057207,0.0697386188271605,2.3458180130209607
0.663655853259821,0.012433118568897564,0.7748300355514876,0.25736551679900616,d2_logistic_label_predictor,16,0.6495953613453831,0.6815885341161488,0.9919742154726349,0.9639215144341453,2.321015077970135,4.0,3.7883153746141147,0.1,0.0,0.6,0.676235322520926,0.07708836118784676,1.7422331603152401,6.035848527057207,0.0697386188271605,2.3458180130209607
0.6659152979916089,0.010173673837109749,0.7770737667416088,0.2573291403338195,d2_joint_oracle_labels,16,0.6510696106739231,0.6805054072772339,0.998721494282782,0.9704779824426284,2.309219379926746,4.0,3.9016754824028608,0.3,0.0,1.0,1.0,0.0,1.9840312858100466,4.7231979156462796,0.06870273919753087,3.4009906605039304
0.6654986619505716,0.010590309878146954,0.7781651567422383,0.26082018378976934,d2_embedding_centroid,16,0.6502287089744142,0.683137225423802,0.9974773126961805,0.9692689858976763,2.312302318309311,4.0,3.9154839104630152,0.3,0.0,0.6791666666666667,0.7340172102956501,0.05485054362898356,1.9840312858100466,4.7231979156462796,0.06870273919753087,3.4009906605039304
0.6633066702807544,0.012782301547964206,0.7748845921557543,0.25830016407389406,d2_logistic_label_predictor,16,0.64531078967062,0.6808549428184849,0.9909314659499874,0.9629082535213433,2.307343245644429,4.0,3.8123696064806265,0.3,0.0,0.6895833333333333,0.7501162513454429,0.062186544506827646,1.9840312858100466,4.7231979156462796,0.06870273919753087,3.4009906605039304
0.6663434280702095,0.009745543758509088,0.7785228395285428,0.2596925977691352,d2_joint_oracle_labels,16,0.6505458148809865,0.6804239036961061,1.0,0.971720332443194,2.3119630468159187,4.0,3.7816213110295083,1.0,0.0,1.0,1.0,0.0,2.169512440846952,4.417768822311404,0.07900559413580246,6.587281263158356
0.6659623358822467,0.010126635946471889,0.77854074734058,0.26061627302436124,d2_embedding_centroid,16,0.6516088373875574,0.6787195708344101,0.9988619614330999,0.9706144772286326,2.3157717134481937,4.0,3.7877266949750954,1.0,0.0,0.78125,0.8227277523340668,0.04661073799379909,2.169512440846952,4.417768822311404,0.07900559413580246,6.587281263158356
0.6663434280702095,0.009745543758509088,0.7785228395285428,0.2596925977691352,d2_logistic_label_predictor,16,0.6509931837892282,0.6805654397138508,1.0,0.971720332443194,2.3119630468159187,4.0,3.7707323306213194,1.0,0.0,0.8020833333333334,0.8342945109861906,0.0633559860941022,2.169512440846952,4.417768822311404,0.07900559413580246,6.587281263158356
0.6659623358822467,0.010126635946471889,0.77854074734058,0.26061627302436124,d2_joint_oracle_labels,16,0.6514044670424846,0.6810134968497276,0.9988619614330999,0.9706144772286326,2.3157717134481937,4.0,3.8101531517461655,3.0,0.0,1.0,1.0,0.0,2.4527454848154657,4.299678781810877,0.07945601851851852,15.351781830248097
0.6659623358822467,0.010126635946471889,0.77854074734058,0.26061627302436124,d2_embedding_centroid,16,0.6504835564297018,0.682141835596878,0.9988619614330999,0.9706144772286326,2.3157717134481937,4.0,3.8053689292420416,3.0,0.0,0.96875,0.8572993596177777,0.11145064038222233,2.4527454848154657,4.299678781810877,0.07945601851851852,15.351781830248097
0.6656853201434032,0.010403651685315407,0.7778759607684032,0.2597185930157187,d2_logistic_label_predictor,16,0.648154745971762,0.6831860208358391,0.9980347217142078,0.9698106315739806,2.314818271101364,4.0,3.763743297277181,3.0,0.0,0.9375,0.8999305068677138,0.03871340997323646,2.4527454848154657,4.299678781810877,0.07945601851851852,15.351781830248097
0.6659623358822467,0.010126635946471889,0.77854074734058,0.26061627302436124,d2_joint_oracle_labels,16,0.6496102703509601,0.680007512970882,0.9988619614330999,0.9706144772286326,2.3157717134481937,4.0,3.662354547789871,10.0,0.0,1.0,1.0,0.0,2.471191416401461,4.282286432752186,0.07947048611111111,45.29405574392332
0.6659623358822467,0.010126635946471889,0.77854074734058,0.26061627302436124,d2_embedding_centroid,16,0.6516860323886172,0.681083762280495,0.9988619614330999,0.9706144772286326,2.3157717134481937,4.0,3.6661716973473997,10.0,0.0,0.9979166666666667,0.8979843564197745,0.09993231024689213,2.471191416401461,4.282286432752186,0.07947048611111111,45.29405574392332
0.6663434280702095,0.009745543758509088,0.7785228395285428,0.2596925977691352,d2_logistic_label_predictor,16,0.6491551585770008,0.6805655361131632,1.0,0.971720332443194,2.3119630468159187,4.0,3.6495405333801463,10.0,0.0,0.9854166666666667,0.926099668492287,0.05931699817437962,2.471191416401461,4.282286432752186,0.07947048611111111,45.29405574392332
