mean_utility,oracle_regret,mean_quality,normalized_cost,method,K,utility_ci_low,utility_ci_high,recovered_gap_vs_learned,recovered_gap_vs_oracle,selected_model_entropy,rate_log2K,empirical_H_Z,sensitivity,variant
0.2597612096232929,0.1137537673404237,0.5925893346232929,0.7704889807162535,best_single,,0.24495212409571593,0.2746298301953233,0.0,0.0,0.0,0.0,,model_pool_composition,cheap_vs_frontier
0.35868139699608237,0.014833579967634155,0.6308521886627491,0.6300687354831741,kNN,,0.33548643542017126,0.3809583694745606,1.0,0.869599220188966,0.7616862285633619,0.0,,model_pool_composition,cheap_vs_frontier
0.30553618861507087,0.06797878834864572,0.4675759802817376,0.37511816021174316,d2_embedding_centroid,2,0.27962961756192045,0.3282387647403354,0.4627465859852338,0.4024040703178656,0.9871377743721863,1.0,0.9871377743721863,model_pool_composition,cheap_vs_frontier
0.33147587696354675,0.22881818562345346,0.4881008769635468,0.7704889807162535,best_single,,0.3107564266478084,0.3551441653082996,0.0,0.0,0.0,0.0,,model_pool_composition,math_code_reasoner
0.5325251244620114,0.02776893812498894,0.6536711713370114,0.5959565470041323,kNN,,0.5105976624642294,0.552897399211866,1.0,0.87864190929874,1.4380618682929165,0.0,,model_pool_composition,math_code_reasoner
0.46932781568307874,0.0909662469039216,0.578175774016412,0.5354582759412305,d2_embedding_centroid,3,0.44098505008278394,0.4956512190419063,0.685662545046754,0.6024518477145132,1.56349779440227,1.584962500721156,1.5634977944022705,model_pool_composition,math_code_reasoner
0.33147587696354675,0.17931682535516144,0.4881008769635468,0.7704889807162535,best_single,,0.3107564266478084,0.3551441653082996,0.0,0.0,0.0,0.0,,model_pool_auto,complementary_size_2
0.490414260600923,0.020378441717785266,0.6200719064342562,0.6378278523875115,kNN,,0.4663041601581052,0.512400704978677,1.0,0.8863551053983757,0.9788445633787968,0.0,,model_pool_auto,complementary_size_2
0.3791097591169746,0.1316829432017337,0.4979154362003079,0.5844435118227732,d2_embedding_centroid,2,0.351131258895292,0.4065188901202071,0.2997003056360903,0.26564089599000223,0.9846039962086801,1.0,0.9846039962086801,model_pool_auto,complementary_size_2
0.2597612096232929,0.06274643340500591,0.5925893346232929,0.7704889807162535,best_single,,0.24495212409571593,0.2746298301953233,0.0,0.0,0.0,0.0,,model_pool_auto,dominated_size_2
0.286917784895141,0.035589858133157806,0.536510769270141,0.5778016630205802,kNN,,0.2698959516755961,0.3075934494468824,1.0,0.4327987074032094,0.907525068754045,0.0,,model_pool_auto,dominated_size_2
0.26287359465036164,0.05963404837793715,0.4454408134003617,0.4226386525684654,d2_embedding_centroid,2,0.24730256707379963,0.28223231787118797,0.1146088929076115,0.049602580707327114,0.9894420448898769,1.0,0.9894420448898769,model_pool_auto,dominated_size_2
0.33147587696354675,0.27236583330043573,0.4881008769635468,0.7704889807162535,best_single,,0.3107564266478084,0.3551441653082996,0.0,0.0,0.0,0.0,,model_pool_auto,complementary_size_3
0.5916466421164434,0.01219506814753913,0.6946365483664434,0.506640625,kNN,,0.5699391691693693,0.6136408783009958,1.0,0.9552254113529455,1.5584237215415515,0.0,,model_pool_auto,complementary_size_3
