mean_utility,oracle_regret,mean_quality,normalized_cost,method,K,utility_ci_low,utility_ci_high,recovered_gap_vs_learned,recovered_gap_vs_oracle,selected_model_entropy,rate_log2K,empirical_H_Z,new_model_id,examples_per_label,calibration_query_count,new_model_evaluations,labels_switching_to_new_model
0.574985938464504,0.1011030333642147,0.6995945426311706,0.2884658753308486,direct_retraining_budgeted_logistic,,0.555929839775465,0.5929387217463427,0.746184385010237,0.7066187127805729,2.165897788366283,0.0,,tiny_cheap,8,128,128,
0.5741621633636927,0.10192680846502584,0.6993630696136927,0.289837040187976,direct_retraining_budgeted_svm,,0.5572775648823883,0.5940201854163583,0.7436601027970228,0.7042282780783353,2.1737654404920175,0.0,,tiny_cheap,8,128,128,
0.5854799346032576,0.09060903722546092,0.7113639971032576,0.2914185302220062,direct_retraining_budgeted_knn,,0.5677919392287663,0.6054011684343695,0.7783409866998348,0.7370702431928441,2.1800272769079623,0.0,,tiny_cheap,8,128,128,
0.5647999167601124,0.11128905506860605,0.6997407396767791,0.31238470939339924,direct_retraining_budgeted_mlp,,0.5439654065764988,0.586823148149256,0.7149715049577943,0.6770608641202462,2.20903554353733,0.0,,tiny_cheap,8,128,128,
0.5823521088463525,0.09373686298236608,0.7033107963463524,0.28001640738940203,direct_retraining_budgeted_gradient_boosting,,0.5635683037772629,0.6010949862433022,0.7687564351439381,0.7279939027881682,2.188868216555016,0.0,,tiny_cheap,8,128,128,
0.6659623358822467,0.010126635946471889,0.77854074734058,0.26061627302436124,routecode_label_calibration,16,0.6503390745763957,0.6783346817481272,1.0249620533298618,0.9706144772286326,2.3157717134481937,4.0,3.6969485652592695,tiny_cheap,16,256,256,2
0.5733295454246954,0.1027594264040231,0.6974784464663621,0.2874016738237995,direct_retraining_budgeted_logistic,,0.5520375810858634,0.591755441293381,0.741108723601725,0.7018121831840797,2.164717361418194,0.0,,tiny_cheap,16,256,256,
0.5750659874049319,0.10102298442378667,0.7001910967799319,0.2896615722735375,direct_retraining_budgeted_svm,,0.5571585057978323,0.595590414152086,0.7464296778290049,0.7068509991957459,2.1718854030392096,0.0,,tiny_cheap,16,256,256,
0.5855812911365101,0.09050768069220845,0.7089997494698435,0.28571071679360455,direct_retraining_budgeted_knn,,0.5673753901416491,0.6047503777986414,0.7786515720693492,0.7373643600873055,2.167388330763463,0.0,,tiny_cheap,16,256,256,
0.5685778902769234,0.1075110815517951,0.6945747913185901,0.29167974869010965,direct_retraining_budgeted_mlp,,0.5492285721871278,0.5866331374637639,0.7265482949592025,0.6880238065420631,2.2342924574546634,0.0,,tiny_cheap,16,256,256,
0.5791127466625655,0.09697622516615309,0.7021425956208988,0.2848110955814833,direct_retraining_budgeted_gradient_boosting,,0.5581170859271569,0.5976685681283592,0.7588301041166472,0.7185939054228494,2.2088743743947883,0.0,,tiny_cheap,16,256,256,
0.6659623358822467,0.010126635946471889,0.77854074734058,0.26061627302436124,routecode_label_calibration,16,0.6504303724476342,0.6800135991864482,1.0249620533298618,0.9706144772286326,2.3157717134481937,4.0,3.6969485652592695,tiny_cheap,32,496,496,2
0.577958529221566,0.09813044260715267,0.7026276906798992,0.2886060639820666,direct_retraining_budgeted_logistic,,0.5618277317396868,0.5960086585869281,0.755293252185061,0.7152445914873151,2.190585327393772,0.0,,tiny_cheap,32,496,496,
0.575047868906384,0.10104110292233456,0.700180525156384,0.28967904310484527,direct_retraining_budgeted_svm,,0.5557158875125701,0.5940532886209275,0.7463741575740599,0.7067984228461591,2.176583385691324,0.0,,tiny_cheap,32,496,496,
0.5923601612207912,0.0837288106079274,0.7162482758041245,0.2867979595419435,direct_retraining_budgeted_knn,,0.5754037444310584,0.6115409772904452,0.7994239663339847,0.7570353191578924,2.266266022101705,0.0,,tiny_cheap,32,496,496,
0.5730154296349821,0.10307354219373642,0.6985126692183155,0.290523044617296,direct_retraining_budgeted_mlp,,0.5564052085524045,0.5926232255506929,0.7401461830975483,0.7009006804165014,2.3157769463467517,0.0,,tiny_cheap,32,496,496,
0.5879944030174997,0.08809456881121888,0.708482486350833,0.2789269702371307,direct_retraining_budgeted_gradient_boosting,,0.5680413153209338,0.6070721025250586,0.7860460361575201,0.7443667401968997,2.2796766837038316,0.0,,tiny_cheap,32,496,496,
0.6659623358822467,0.010126635946471889,0.77854074734058,0.26061627302436124,routecode_label_calibration,16,0.6495715522589003,0.6800331317168973,1.0249620533298618,0.9706144772286326,2.3157717134481937,4.0,3.6969485652592695,tiny_cheap,64,897,897,2
0.6187548347071434,0.057334137121575195,0.7372004492904767,0.27419870496407933,direct_retraining_budgeted_logistic,,0.6001766927642183,0.6381421833951015,0.8803047853094355,0.8336275145202857,2.4037462317449525,0.0,,tiny_cheap,64,897,897,
0.6141505281849658,0.06193844364375266,0.7309026531849658,0.27027831793874574,direct_retraining_budgeted_svm,,0.592976824581588,0.6304755424337992,0.8661958749446118,0.8202667148560159,2.383943429970576,0.0,,tiny_cheap,64,897,897,
0.6198414029303374,0.056247568898381076,0.7389456737636707,0.27572347809647274,direct_retraining_budgeted_knn,,0.6037093424641193,0.6358603001736961,0.8836343407142435,0.8367805236176884,2.4120987324726832,0.0,,tiny_cheap,64,897,897,
0.5983634010643527,0.07772557076436591,0.7166946823143526,0.27393402608977474,direct_retraining_budgeted_mlp,,0.5789167893072962,0.6165977810730507,0.8178196079888956,0.7744555505217361,2.3907961014833026,0.0,,tiny_cheap,64,897,897,
0.6232494746318303,0.052839497196888144,0.7417604225484971,0.2743499500351105,direct_retraining_budgeted_gradient_boosting,,0.6042271348640911,0.6409123776376708,0.8940776458942198,0.8466700831041796,2.4189900972868403,0.0,,tiny_cheap,64,897,897,
0.6530379735105439,0.02305099831817458,0.7668551662188773,0.2634840213633663,routecode_no_new_model,16,0.6361684178640197,0.6679921046183525,0.9853581152891309,0.9331104979420667,2.145922025461413,4.0,3.7868578835485254,general_8b,0,0,0,
0.6760889718287186,0.0,0.7891331384953851,0.26169448495651704,query_oracle_with_new_model,,0.6584828148841174,0.6904021508086353,1.0559929584570038,1.0,2.3292543265432086,0.0,,general_8b,full,1440,1440,
0.19786957979590594,0.4782193920328126,0.251709423545906,0.12463792335115867,new_model_always,,0.18142632197447442,0.21495968841270413,-0.40940785802043395,-0.3876994204759212,0.0,0.0,,general_8b,always,0,0,
0.6659623358822467,0.010126635946471889,0.77854074734058,0.26061627302436124,routecode_label_calibration,16,0.650851916805069,0.6812647429949216,1.0249620533298618,0.9706144772286326,2.3157717134481937,4.0,3.7868578835485254,general_8b,1,16,16,2
0.6496449570978701,0.02644401473084841,0.7628508164728701,0.26206879962728896,direct_retraining_budgeted_logistic,,0.6322809914262495,0.6669659499875212,0.974960943814511,0.9232646259678708,2.161906753780187,0.0,,general_8b,1,16,16,
