method,split,state_method,predictor,k,policy_kind,n_queries,mean_quality,mean_utility,oracle_mean_utility,utility_gap_to_oracle,oracle_utility_ratio,remote_cost_total_usd,frontier_call_rate,mean_latency_s,confidence_threshold,active_probe_rate,selected_models_json
relative_kmeans_k16_diagnostic_true_state,test,relative_kmeans,oracle_state,16,diagnostic_true_state,170,0.7529411764705882,0.7294568665959476,0.7316353287183842,0.002178462122436664,0.9970224754916459,0.0822585,0.17647058823529413,1.755976474986357,,0.0,"{""gemini-3.5-flash"": 20, ""gpt-5.5"": 10, ""qwen3-14b-awq-local"": 80, ""qwen3-32b-awq-local"": 17, ""qwen3-4b-local"": 20, ""qwen3-8b-local"": 23}"
relative_kmeans_k16_transformer_active_state_reveal,test,relative_kmeans,transformer,16,diagnostic_active_state_reveal,170,0.5470588235294118,0.5296101427394222,0.7316353287183842,0.20202518597896202,0.7238717458698278,0.061117500000000005,0.11764705882352941,1.4601152476142434,0.8300000000000001,0.2411764705882353,"{""gemini-3.5-flash"": 12, ""gpt-5.5"": 8, ""qwen3-14b-awq-local"": 67, ""qwen3-32b-awq-local"": 44, ""qwen3-4b-local"": 18, ""qwen3-8b-local"": 21}"
relative_kmeans_k16_transformer_lowconf_fallback,test,relative_kmeans,transformer,16,low_confidence_fallback,170,0.4823529411764706,0.4669816576257066,0.7316353287183842,0.2646536710926776,0.638271061136051,0.05384100000000001,0.08235294117647059,1.2914378446691177,0.8300000000000001,0.2411764705882353,"{""gemini-3.5-flash"": 7, ""gpt-5.5"": 7, ""qwen3-14b-awq-local"": 50, ""qwen3-32b-awq-local"": 81, ""qwen3-4b-local"": 10, ""qwen3-8b-local"": 15}"
relative_kmeans_k16_transformer_plain,test,relative_kmeans,transformer,16,plain_predicted_state,170,0.4764705882352941,0.4485015955416647,0.7316353287183842,0.2831337331767195,0.6130124912465766,0.097967,0.12352941176470589,1.5863626522176406,0.8300000000000001,0.0,"{""gemini-3.5-flash"": 10, ""gpt-5.5"": 11, ""qwen3-14b-awq-local"": 64, ""qwen3-32b-awq-local"": 48, ""qwen3-4b-local"": 16, ""qwen3-8b-local"": 21}"
relative_kmeans_k16_diagnostic_true_state,val,relative_kmeans,oracle_state,16,diagnostic_true_state,152,0.8289473684210527,0.7828105486478716,0.7838220990400472,0.0010115503921755975,0.99870946431159,0.1444925,0.17763157894736842,2.1095535112054726,,0.0,"{""gemini-3.5-flash"": 9, ""gpt-5.5"": 18, ""qwen3-14b-awq-local"": 58, ""qwen3-32b-awq-local"": 21, ""qwen3-4b-local"": 26, ""qwen3-8b-local"": 20}"
relative_kmeans_k16_transformer_active_state_reveal,val,relative_kmeans,transformer,16,diagnostic_active_state_reveal,152,0.5526315789473685,0.5288114510965167,0.7838220990400472,0.25501064794353046,0.6746574914692455,0.0746005,0.13815789473684212,1.6289513675790084,0.8300000000000001,0.28289473684210525,"{""gemini-3.5-flash"": 12, ""gpt-5.5"": 9, ""qwen3-14b-awq-local"": 79, ""qwen3-32b-awq-local"": 22, ""qwen3-4b-local"": 14, ""qwen3-8b-local"": 16}"
relative_kmeans_k16_transformer_plain,val,relative_kmeans,transformer,16,plain_predicted_state,152,0.506578947368421,0.478900367832263,0.7838220990400472,0.3049217312077842,0.6109809463381752,0.0866845,0.1513157894736842,1.5103637983924465,0.8300000000000001,0.0,"{""gemini-3.5-flash"": 11, ""gpt-5.5"": 12, ""qwen3-14b-awq-local"": 80, ""qwen3-32b-awq-local"": 27, ""qwen3-4b-local"": 9, ""qwen3-8b-local"": 13}"
relative_kmeans_k16_transformer_lowconf_fallback,val,relative_kmeans,transformer,16,low_confidence_fallback,152,0.47368421052631576,0.4545610227855978,0.7838220990400472,0.3292610762544494,0.5799288171924498,0.0598905,0.10526315789473684,1.4597898533469753,0.8300000000000001,0.28289473684210525,"{""gemini-3.5-flash"": 9, ""gpt-5.5"": 7, ""qwen3-14b-awq-local"": 60, ""qwen3-32b-awq-local"": 59, ""qwen3-4b-local"": 7, ""qwen3-8b-local"": 10}"
