state_method,predictor,split,k,n_queries,state_accuracy,mean_confidence,ece,confidence_threshold,active_probe_rate,covered_state_accuracy,covered_queries
relative_kmeans,transformer,test,16,170,0.25882352941176473,0.8860651705194922,0.6272416411077275,0.8300000000000001,0.2411764705882353,0.26356589147286824,129
relative_kmeans,transformer,val,16,152,0.24342105263157895,0.8613635515303988,0.6179424988988198,0.8300000000000001,0.28289473684210525,0.28440366972477066,109
