heldout_model,heldout_model_type,method,budget,seed,acquisition,n_new_model_evals,group_count,n_test_queries,mean_quality,mean_utility,query_oracle_mean_utility,query_oracle_regret,new_model_selection_rate,frontier_call_rate,remote_cost_per_1k_queries,mean_normalized_cost,training_time_s,full_calibration_mean_utility,regret_to_full_calibration
gemini-3.5-flash,frontier,active_predicted_utility_state,20,18,validation_selected:pilot_gain_active,20,6,172,0.5872093023255814,0.49965865203469995,0.7347558481518913,0.23509719611719138,0.19767441860465115,0.4011627906976744,1.803904069767442,0.250144715116804,0.0,0.5627321460337803,0.06307349399908035
gemini-3.5-flash,frontier,uniform_predicted_utility_state,40,17,uniform_group,40,6,172,0.6453488372093024,0.5627321460337803,0.7347558481518913,0.17202370211811102,0.11046511627906977,0.313953488372093,1.7022441860465116,0.23604768907292029,0.0,0.5627321460337803,0.0
gemini-3.5-flash,frontier,active_predicted_utility_state,40,17,validation_selected:pilot_gain_active,40,6,172,0.6453488372093024,0.5627321460337803,0.7347558481518913,0.17202370211811102,0.11046511627906977,0.313953488372093,1.7022441860465116,0.23604768907292029,0.0,0.5627321460337803,0.0
gemini-3.5-flash,frontier,uniform_predicted_utility_state,40,18,uniform_group,40,6,172,0.6453488372093024,0.5627321460337803,0.7347558481518913,0.17202370211811102,0.11046511627906977,0.313953488372093,1.7022441860465116,0.23604768907292029,0.0,0.5627321460337803,0.0
gemini-3.5-flash,frontier,active_predicted_utility_state,40,18,validation_selected:pilot_gain_active,40,6,172,0.6453488372093024,0.5627321460337803,0.7347558481518913,0.17202370211811102,0.11046511627906977,0.313953488372093,1.7022441860465116,0.23604768907292029,0.0,0.5627321460337803,0.0
gemini-3.5-flash,frontier,active_predicted_utility_state,40,19,validation_selected:pilot_gain_active,40,6,172,0.6453488372093024,0.5627321460337803,0.7347558481518913,0.17202370211811102,0.11046511627906977,0.313953488372093,1.7022441860465116,0.23604768907292029,0.0,0.5627321460337803,0.0
gemini-3.5-flash,frontier,direct_probe_regressor_retrain,40,18,direct_regressor,40,0,172,0.5755813953488372,0.561002435717502,0.7347558481518913,0.17375341243438935,0.29069767441860467,0.31976744186046513,0.3003866279069767,0.041654170375243466,0.033449638998718,0.5608785949383663,-0.00012384077913563107
gemini-3.5-flash,frontier,direct_probe_regressor_retrain,40,19,direct_regressor,40,0,172,0.5755813953488372,0.5551562070176322,0.7347558481518913,0.17959964113425908,0.26744186046511625,0.313953488372093,0.420843023255814,0.05835768094629979,0.03386183200200321,0.5608785949383663,0.0057223879207340955
gemini-3.5-flash,frontier,direct_probe_regressor_retrain,40,17,direct_regressor,40,0,172,0.5581395348837209,0.5473109541721901,0.7347558481518913,0.1874448939797012,0.3313953488372093,0.3546511627906977,0.2231133720930232,0.030938802032945054,0.031870830003754236,0.5608785949383663,0.013567640766176225
gemini-3.5-flash,frontier,random_query_predicted_utility_state,40,17,random_query,40,6,172,0.6162790697674418,0.5348619016366936,0.7347558481518913,0.19989394651519776,0.0,0.20348837209302326,1.6775290697674416,0.23262048037356656,0.0,0.5627321460337803,0.02787024439708674
