state_method,predictor,split,k,n_queries,state_accuracy,mean_confidence,ece,confidence_threshold,active_probe_rate,covered_state_accuracy,covered_queries
relative_kmeans,text_cnn,test,2,170,0.7176470588235294,0.9400077809305752,0.22236072210704583,0.93,0.21764705882352942,0.7744360902255639,133
relative_kmeans,text_cnn,test,4,170,0.5470588235294118,0.8345806232270072,0.29555277912055744,0.72,0.24705882352941178,0.578125,128
relative_kmeans,text_cnn,test,8,170,0.43529411764705883,0.7364663091652534,0.3011721915181945,0.56,0.25882352941176473,0.48412698412698413,126
relative_kmeans,text_cnn,test,16,170,0.3352941176470588,0.6720948156188516,0.33944435329998235,0.47000000000000003,0.24705882352941178,0.3671875,128
relative_kmeans,text_cnn,val,2,152,0.8092105263157895,0.9263750224521285,0.161682932392547,0.93,0.27631578947368424,0.8909090909090909,110
relative_kmeans,text_cnn,val,4,152,0.5394736842105263,0.8191468296082396,0.30196665423481084,0.72,0.2631578947368421,0.5535714285714286,112
relative_kmeans,text_cnn,val,8,152,0.4407894736842105,0.7168949221898067,0.28461609555310324,0.56,0.28289473684210525,0.5045871559633027,109
relative_kmeans,text_cnn,val,16,152,0.3026315789473684,0.6433630609198621,0.34646926271288025,0.47000000000000003,0.28289473684210525,0.3394495412844037,109
