heldout_model,heldout_model_type,method,budget,seed,acquisition,n_new_model_evals,group_count,n_test_queries,mean_quality,mean_utility,query_oracle_mean_utility,query_oracle_regret,new_model_selection_rate,frontier_call_rate,remote_cost_per_1k_queries,mean_normalized_cost,training_time_s,full_calibration_mean_utility,regret_to_full_calibration
gemini-3.5-flash,frontier,full_direct_probe_regressor_retrain,-1,-1,direct_regressor,516,0,172,0.7267441860465116,0.6636797769356672,0.8462551670711981,0.18257539013553092,0.18604651162790697,0.4418604651162791,1.2993866279069752,0.18018402603098407,0.03741666200221516,0.6636797769356672,0.0
gemini-3.5-flash,frontier,uniform_predicted_utility_state,20,17,uniform_group,20,6,172,0.75,0.6960180768933092,0.8462551670711981,0.1502370901778889,0.18604651162790697,0.37790697674418605,1.1122499999999984,0.15423406601911666,0.0,0.6960180768933092,0.0
gemini-3.5-flash,frontier,random_query_predicted_utility_state,20,18,random_query,20,6,172,0.75,0.6960180768933092,0.8462551670711981,0.1502370901778889,0.18604651162790697,0.37790697674418605,1.1122499999999984,0.15423406601911666,0.0,0.6960180768933092,0.0
gemini-3.5-flash,frontier,active_predicted_utility_state,20,18,adaptive_value,20,6,172,0.75,0.6960180768933092,0.8462551670711981,0.1502370901778889,0.18604651162790697,0.37790697674418605,1.1122499999999984,0.15423406601911666,0.0,0.6960180768933092,0.0
gemini-3.5-flash,frontier,random_query_predicted_utility_state,20,19,random_query,20,6,172,0.75,0.6960180768933092,0.8462551670711981,0.1502370901778889,0.18604651162790697,0.37790697674418605,1.1122499999999984,0.15423406601911666,0.0,0.6960180768933092,0.0
gemini-3.5-flash,frontier,uniform_predicted_utility_state,20,19,uniform_group,20,6,172,0.75,0.6960180768933092,0.8462551670711981,0.1502370901778889,0.18604651162790697,0.37790697674418605,1.1122499999999984,0.15423406601911666,0.0,0.6960180768933092,0.0
gemini-3.5-flash,frontier,active_predicted_utility_state,20,19,adaptive_value,20,6,172,0.75,0.6960180768933092,0.8462551670711981,0.1502370901778889,0.18604651162790697,0.37790697674418605,1.1122499999999984,0.15423406601911666,0.0,0.6960180768933092,0.0
gemini-3.5-flash,frontier,random_query_predicted_utility_state,20,17,random_query,20,6,172,0.7616279069767442,0.6894084930608742,0.8462551670711981,0.15684667401032393,0.0,0.37790697674418605,1.4880174418604626,0.20634118261677142,0.0,0.6960180768933092,0.00660958383243504
gemini-3.5-flash,frontier,active_predicted_utility_state,20,17,adaptive_value,20,6,172,0.7616279069767442,0.6894084930608742,0.8462551670711981,0.15684667401032393,0.0,0.37790697674418605,1.4880174418604626,0.20634118261677142,0.0,0.6960180768933092,0.00660958383243504
gemini-3.5-flash,frontier,direct_probe_regressor_retrain,20,17,direct_regressor,20,0,172,0.7267441860465116,0.666204954947354,0.8462551670711981,0.1800502121238441,0.06976744186046512,0.3546511627906977,1.2473575581395344,0.17296923171187895,0.07535543300036807,0.6636797769356672,-0.002525178011686835
