result_id,comparison,state_family,oracle_state_method,deployable_state_method,K,alpha,encoder_family,strong_encoder_status,query_oracle_mean_utility,query_oracle_mean_utility_ci_low,query_oracle_mean_utility_ci_high,best_single_mean_utility,best_single_mean_utility_ci_low,best_single_mean_utility_ci_high,oracle_state_mean_utility,oracle_state_mean_utility_ci_low,oracle_state_mean_utility_ci_high,deployable_state_mean_utility,deployable_state_mean_utility_ci_low,deployable_state_mean_utility_ci_high,state_observability_gap,state_observability_gap_ci_low,state_observability_gap_ci_high,query_oracle_gap,query_oracle_gap_ci_low,query_oracle_gap_ci_high,state_oracle_gap_vs_best_single,deployable_gap_vs_best_single,state_gap_closed,full_gap_closed_vs_query_oracle,oracle_state_recovered_gap_vs_oracle,deployable_recovered_gap_vs_oracle,label_accuracy,mean_confidence,evidence_source,interpretation,ece,status,reason,method,oracle_regret,mean_utility,mean_quality,normalized_cost,utility_ci_low,utility_ci_high,recovered_gap_vs_learned,recovered_gap_vs_oracle,selected_model_entropy,rate_log2K,empirical_H_Z,probe_scope,model_id,cache_status,readiness_reason,architecture,model_type,hidden_size,size_gb,local_path,state_predictor,embedding_source,embedding_dim,embedding_seconds,predictor_seconds,routing_invariant,config_path
llmrouterbench_32model,d2_embedding_centroid_alpha_10,d2_predictability_constrained,d2_joint_oracle_labels,d2_embedding_centroid,16.0,10.0,phase1_embedding_centroid,not_run_in_m0,0.9383983572895276,0.912577002053388,0.9601129363449692,0.8501026694045175,0.8140143737166324,0.8800308008213551,0.839835728952772,0.8007186858316222,0.8655544147843942,0.839835728952772,0.8130390143737166,0.8676078028747434,0.0,-0.06688911704312117,0.05251540041067759,0.09856262833675555,0.044969199178644614,0.14707392197125257,-0.010266940451745477,-0.010266940451745477,0.0,-0.1162790697674432,-0.116279069767443,-0.116279069767443,0.973305954825462,0.9612160542592568,phase1_existing_result_tables,route state is partly observable but still below the query-oracle frontier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llmrouterbench_32model,d2_logistic_label_predictor_alpha_10,d2_predictability_constrained,d2_joint_oracle_labels,d2_logistic_label_predictor,16.0,10.0,phase1_logistic_label_predictor,not_run_in_m0,0.9383983572895276,0.912577002053388,0.9601129363449692,0.8501026694045175,0.8140143737166324,0.8800308008213551,0.839835728952772,0.8007186858316222,0.8655544147843942,0.8459958932238193,0.8182238193018481,0.8747433264887063,-0.006160164271047264,-0.07402464065708414,0.047330595482546145,0.09240246406570829,0.037833675564681646,0.14188911704312113,-0.010266940451745477,-0.004106776180698213,0.0,-0.046511627906977535,-0.116279069767443,-0.0465116279069774,0.837782340862423,0.8620932860053899,phase1_existing_result_tables,route state is partly observable but still below the query-oracle frontier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llmrouterbench_32model,flat_routecode_logistic_label_predictor,flat_routecode,flat_routecode_utility_oracle,flat_routecode_logistic_label_predictor,16.0,,phase1_logistic_label_predictor,not_run_in_m0,0.9383983572895276,0.912577002053388,0.9601129363449692,0.8501026694045175,0.8140143737166324,0.8800308008213551,0.864476386036961,0.8356262833675565,0.891170431211499,0.784394250513347,0.7545687885010267,0.8265400410677618,0.08008213552361398,0.009086242299794711,0.13660164271047226,0.1540041067761806,0.08603696098562619,0.20554414784394248,0.014373716632443467,-0.06570841889117052,-4.571428571428598,-0.7441860465116305,0.162790697674418,-0.7441860465116296,,,phase1_existing_result_tables,query-to-state assignment is worse than best-single baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llmrouterbench_broad10,d2_embedding_centroid_alpha_0,d2_predictability_constrained,d2_joint_oracle_labels,d2_embedding_centroid,16.0,0.0,phase1_embedding_centroid,not_run_in_m0,0.8821225071225072,0.8702991452991453,0.8951299857549858,0.6655982905982906,0.6498575498575498,0.6809650997150997,0.8244301994301995,0.8140669515669515,0.8392183048433048,0.5943732193732194,0.57619301994302,0.6098735754985756,0.23005698005698005,0.20419337606837595,0.2630252849002849,0.28774928774928776,0.26042556980056975,0.31893696581196584,0.1588319088319089,-0.07122507122507116,-0.448430493273542,-0.3289473684210522,0.7335526315789473,-0.3289473684210522,0.2033475783475783,0.7901723361921719,phase1_existing_result_tables,query-to-state assignment is worse than best-single baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llmrouterbench_broad10,d2_logistic_label_predictor_alpha_0,d2_predictability_constrained,d2_joint_oracle_labels,d2_logistic_label_predictor,16.0,0.0,phase1_logistic_label_predictor,not_run_in_m0,0.8821225071225072,0.8702991452991453,0.8951299857549858,0.6655982905982906,0.6498575498575498,0.6809650997150997,0.8244301994301995,0.8140669515669515,0.8392183048433048,0.5815527065527065,0.565625,0.5965099715099715,0.24287749287749294,0.21755698005698,0.2735933048433048,0.30056980056980065,0.2737891737891738,0.32950498575498577,0.1588319088319089,-0.08404558404558404,-0.52914798206278,-0.3881578947368419,0.7335526315789473,-0.3881578947368419,0.2432336182336182,0.3352942879762929,phase1_existing_result_tables,query-to-state assignment is worse than best-single baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llmrouterbench_broad10,d2_embedding_centroid_alpha_0p1,d2_predictability_constrained,d2_joint_oracle_labels,d2_embedding_centroid,16.0,0.1,phase1_embedding_centroid,not_run_in_m0,0.8821225071225072,0.8702991452991453,0.8951299857549858,0.6655982905982906,0.6498575498575498,0.6809650997150997,0.7621082621082621,0.7514066951566951,0.7755074786324786,0.6182336182336182,0.5995103276353277,0.6400462962962963,0.14387464387464388,0.11136039886039883,0.17599715099715085,0.26388888888888895,0.23025284900284904,0.29561965811965807,0.09650997150997154,-0.047364672364672344,-0.4907749077490771,-0.21874999999999983,0.4457236842105262,-0.2187499999999998,0.3888888888888889,0.8723568944613835,phase1_existing_result_tables,query-to-state assignment is worse than best-single baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llmrouterbench_broad10,d2_logistic_label_predictor_alpha_0p1,d2_predictability_constrained,d2_joint_oracle_labels,d2_logistic_label_predictor,16.0,0.1,phase1_logistic_label_predictor,not_run_in_m0,0.8821225071225072,0.8702991452991453,0.8951299857549858,0.6655982905982906,0.6498575498575498,0.6809650997150997,0.7621082621082621,0.7514066951566951,0.7755074786324786,0.6207264957264957,0.6044604700854701,0.6367521367521367,0.14138176638176636,0.1146545584045584,0.1710470085470085,0.26139601139601143,0.2335470085470086,0.2906695156695157,0.09650997150997154,-0.04487179487179482,-0.46494464944649383,-0.20723684210526286,0.4457236842105262,-0.2072368421052628,0.3899572649572649,0.5049014265732884,phase1_existing_result_tables,query-to-state assignment is worse than best-single baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llmrouterbench_broad10,d2_embedding_centroid_alpha_1,d2_predictability_constrained,d2_joint_oracle_labels,d2_embedding_centroid,16.0,1.0,phase1_embedding_centroid,not_run_in_m0,0.8821225071225072,0.8702991452991453,0.8951299857549858,0.6655982905982906,0.6498575498575498,0.6809650997150997,0.7061965811965812,0.689761396011396,0.7220530626780627,0.7047720797720798,0.6854878917378917,0.7197649572649573,0.0014245014245014564,-0.030003561253561295,0.03656517094017098,0.1773504273504274,0.15053418803418805,0.2096420940170941,0.040598290598290676,0.03917378917378922,0.9649122807017537,0.1809210526315791,0.1875000000000002,0.1809210526315791,0.9223646723646725,0.9777713120468762,phase1_existing_result_tables,route state is partly observable but still below the query-oracle frontier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llmrouterbench_broad10,d2_logistic_label_predictor_alpha_1,d2_predictability_constrained,d2_joint_oracle_labels,d2_logistic_label_predictor,16.0,1.0,phase1_logistic_label_predictor,not_run_in_m0,0.8821225071225072,0.8702991452991453,0.8951299857549858,0.6655982905982906,0.6498575498575498,0.6809650997150997,0.7061965811965812,0.689761396011396,0.7220530626780627,0.7044159544159544,0.6882033475783476,0.7231214387464387,0.0017806267806268483,-0.03336004273504278,0.03384971509971513,0.17770655270655278,0.14717770655270657,0.20692663817663826,0.040598290598290676,0.03881766381766383,0.9561403508771914,0.17927631578947367,0.1875000000000002,0.1792763157894736,0.9009971509971508,0.934957995807139,phase1_existing_result_tables,route state is partly observable but still below the query-oracle frontier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llmrouterbench_broad10,d2_embedding_centroid_alpha_3,d2_predictability_constrained,d2_joint_oracle_labels,d2_embedding_centroid,16.0,3.0,phase1_embedding_centroid,not_run_in_m0,0.8821225071225072,0.8702991452991453,0.8951299857549858,0.6655982905982906,0.6498575498575498,0.6809650997150997,0.7008547008547008,0.684642094017094,0.7150997150997151,0.7008547008547008,0.6887464387464387,0.7168803418803419,0.0,-0.032238247863247915,0.026353276353276445,0.18126780626780636,0.15341880341880343,0.2063835470085471,0.03525641025641024,0.03525641025641024,1.0,0.16282894736842093,0.1628289473684209,0.1628289473684209,0.977920227920228,0.9780924113682536,phase1_existing_result_tables,route state is partly observable but still below the query-oracle frontier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llmrouterbench_broad10,d2_logistic_label_predictor_alpha_3,d2_predictability_constrained,d2_joint_oracle_labels,d2_logistic_label_predictor,16.0,3.0,phase1_logistic_label_predictor,not_run_in_m0,0.8821225071225072,0.8702991452991453,0.8951299857549858,0.6655982905982906,0.6498575498575498,0.6809650997150997,0.7008547008547008,0.684642094017094,0.7150997150997151,0.7004985754985755,0.6851673789173789,0.7183938746438746,0.00035612535612528085,-0.033751780626780636,0.02993233618233626,0.18162393162393164,0.1519052706552707,0.20996260683760692,0.03525641025641024,0.03490028490028496,0.989898989898992,0.161184210526316,0.1628289473684209,0.161184210526316,0.9401709401709402,0.96438192408072,phase1_existing_result_tables,route state is partly observable but still below the query-oracle frontier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llmrouterbench_broad10,flat_routecode_logistic_label_predictor,flat_routecode,flat_routecode_utility_oracle,flat_routecode_logistic_label_predictor,16.0,,phase1_logistic_label_predictor,not_run_in_m0,0.8821225071225072,0.8702991452991453,0.8951299857549858,0.6655982905982906,0.6498575498575498,0.6809650997150997,0.8158831908831908,0.8001780626780627,0.8272970085470085,0.5395299145299145,0.5202279202279202,0.5560007122507122,0.27635327635327633,0.24417735042735045,0.3070690883190883,0.34259259259259267,0.3142984330484331,0.3749020655270656,0.15028490028490027,-0.12606837606837606,-0.8388625592417063,-0.5822368421052629,0.6940789473684207,-0.5822368421052629,,,phase1_existing_result_tables,query-to-state assignment is worse than best-single baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llmrouterbench_broad20,d2_embedding_centroid_alpha_0,d2_predictability_constrained,d2_joint_oracle_labels,d2_embedding_centroid,16.0,0.0,phase1_embedding_centroid,not_run_in_m0,0.915954415954416,0.90579594017094,0.9280982905982906,0.7037037037037037,0.6866096866096866,0.7209045584045584,0.7898860398860399,0.7784900284900285,0.8075231481481482,0.6584757834757835,0.6426014957264958,0.6745192307692308,0.1314102564102564,0.10397079772079765,0.16492165242165235,0.25747863247863245,0.2312767094017092,0.2854967948717948,0.08618233618233617,-0.045227920227920215,-0.524793388429752,-0.2130872483221476,0.4060402684563758,-0.2130872483221476,0.2204415954415954,0.8313339534537667,phase1_existing_result_tables,query-to-state assignment is worse than best-single baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llmrouterbench_broad20,d2_logistic_label_predictor_alpha_0,d2_predictability_constrained,d2_joint_oracle_labels,d2_logistic_label_predictor,16.0,0.0,phase1_logistic_label_predictor,not_run_in_m0,0.915954415954416,0.90579594017094,0.9280982905982906,0.7037037037037037,0.6866096866096866,0.7209045584045584,0.7898860398860399,0.7784900284900285,0.8075231481481482,0.6114672364672364,0.5924056267806268,0.6268340455840455,0.17841880341880345,0.15165598290598292,0.21511752136752138,0.3044871794871795,0.27896189458689447,0.33569266381766383,0.08618233618233617,-0.09223646723646728,-1.070247933884298,-0.434563758389262,0.4060402684563758,-0.434563758389262,0.2364672364672364,0.3364313985159587,phase1_existing_result_tables,query-to-state assignment is worse than best-single baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llmrouterbench_broad20,d2_embedding_centroid_alpha_0p05,d2_predictability_constrained,d2_joint_oracle_labels,d2_embedding_centroid,16.0,0.05,phase1_embedding_centroid,not_run_in_m0,0.915954415954416,0.90579594017094,0.9280982905982906,0.7037037037037037,0.6866096866096866,0.7209045584045584,0.7695868945868946,0.754255698005698,0.7845619658119658,0.6591880341880342,0.6427706552706552,0.6754362535612536,0.11039886039886038,0.07881944444444444,0.14179131054131056,0.2567663817663818,0.23035968660968642,0.2853276353276354,0.06588319088319083,-0.04451566951566954,-0.6756756756756765,-0.20973154362416122,0.3104026845637582,-0.2097315436241612,0.3048433048433048,0.8689642397998644,phase1_existing_result_tables,query-to-state assignment is worse than best-single baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llmrouterbench_broad20,d2_logistic_label_predictor_alpha_0p05,d2_predictability_constrained,d2_joint_oracle_labels,d2_logistic_label_predictor,16.0,0.05,phase1_logistic_label_predictor,not_run_in_m0,0.915954415954416,0.90579594017094,0.9280982905982906,0.7037037037037037,0.6866096866096866,0.7209045584045584,0.7695868945868946,0.754255698005698,0.7845619658119658,0.61502849002849,0.5995281339031339,0.6280359686609687,0.15455840455840453,0.12621972934472936,0.18503383190883194,0.30092592592592593,0.27775997150997134,0.32857015669515677,0.06588319088319083,-0.0886752136752137,-1.3459459459459473,-0.41778523489932895,0.3104026845637582,-0.4177852348993289,0.3062678062678062,0.4086201845229363,phase1_existing_result_tables,query-to-state assignment is worse than best-single baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llmrouterbench_broad20,d2_embedding_centroid_alpha_0p1,d2_predictability_constrained,d2_joint_oracle_labels,d2_embedding_centroid,16.0,0.1,phase1_embedding_centroid,not_run_in_m0,0.915954415954416,0.90579594017094,0.9280982905982906,0.7037037037037037,0.6866096866096866,0.7209045584045584,0.7496438746438746,0.7346509971509971,0.7621260683760683,0.6801994301994302,0.6623753561253561,0.6966168091168091,0.06944444444444442,0.03803418803418801,0.09975071225071219,0.23575498575498577,0.20917913105413088,0.2657229344729345,0.04594017094017089,-0.023504273504273532,-0.5116279069767453,-0.11073825503355718,0.216442953020134,-0.1107382550335571,0.3896011396011396,0.8716991868119852,phase1_existing_result_tables,query-to-state assignment is worse than best-single baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llmrouterbench_broad20,d2_logistic_label_predictor_alpha_0p1,d2_predictability_constrained,d2_joint_oracle_labels,d2_logistic_label_predictor,16.0,0.1,phase1_logistic_label_predictor,not_run_in_m0,0.915954415954416,0.90579594017094,0.9280982905982906,0.7037037037037037,0.6866096866096866,0.7209045584045584,0.7496438746438746,0.7346509971509971,0.7621260683760683,0.6278490028490028,0.6103632478632479,0.6473023504273504,0.1217948717948718,0.08734864672364673,0.15176282051282042,0.28810541310541316,0.2584935897435896,0.3177350427350427,0.04594017094017089,-0.07585470085470092,-1.6511627906976776,-0.3573825503355708,0.216442953020134,-0.3573825503355708,0.3913817663817663,0.5206605702591369,phase1_existing_result_tables,query-to-state assignment is worse than best-single baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llmrouterbench_broad20,d2_embedding_centroid_alpha_0p3,d2_predictability_constrained,d2_joint_oracle_labels,d2_embedding_centroid,16.0,0.3,phase1_embedding_centroid,not_run_in_m0,0.915954415954416,0.90579594017094,0.9280982905982906,0.7037037037037037,0.6866096866096866,0.7209045584045584,0.7240028490028491,0.7086538461538462,0.7398593304843305,0.7197293447293447,0.70565349002849,0.7370459401709402,0.004273504273504369,-0.028392094017093972,0.03420584045584052,0.19622507122507127,0.16874999999999984,0.22244480056980065,0.020299145299145338,0.01602564102564097,0.789473684210522,0.07550335570469772,0.0956375838926176,0.0755033557046977,0.5648148148148148,0.912434107665654,phase1_existing_result_tables,route state is partly observable but still below the query-oracle frontier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llmrouterbench_broad20,d2_logistic_label_predictor_alpha_0p3,d2_predictability_constrained,d2_joint_oracle_labels,d2_logistic_label_predictor,16.0,0.3,phase1_logistic_label_predictor,not_run_in_m0,0.915954415954416,0.90579594017094,0.9280982905982906,0.7037037037037037,0.6866096866096866,0.7209045584045584,0.7240028490028491,0.7086538461538462,0.7398593304843305,0.7175925925925926,0.7029914529914529,0.731517094017094,0.0064102564102564985,-0.022863247863247782,0.036867877492877565,0.1983618233618234,0.17427884615384603,0.2251068376068377,0.020299145299145338,0.01388888888888884,0.6842105263157857,0.06543624161073802,0.0956375838926176,0.065436241610738,0.5551994301994302,0.6762057016723815,phase1_existing_result_tables,route state is partly observable but still below the query-oracle frontier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llmrouterbench_broad20,d2_embedding_centroid_alpha_1,d2_predictability_constrained,d2_joint_oracle_labels,d2_embedding_centroid,16.0,1.0,phase1_embedding_centroid,not_run_in_m0,0.915954415954416,0.90579594017094,0.9280982905982906,0.7037037037037037,0.6866096866096866,0.7209045584045584,0.7275641025641025,0.70565349002849,0.741283831908832,0.7229344729344729,0.7063301282051282,0.7388087606837607,0.00462962962962965,-0.033155270655270686,0.034953703703703765,0.19301994301994307,0.16698717948717934,0.22176816239316244,0.023860398860398813,0.019230769230769162,0.8059701492537301,0.09060402684563727,0.1124161073825501,0.0906040268456372,0.7646011396011396,0.9434743280648148,phase1_existing_result_tables,route state is partly observable but still below the query-oracle frontier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llmrouterbench_broad20,d2_logistic_label_predictor_alpha_1,d2_predictability_constrained,d2_joint_oracle_labels,d2_logistic_label_predictor,16.0,1.0,phase1_logistic_label_predictor,not_run_in_m0,0.915954415954416,0.90579594017094,0.9280982905982906,0.7037037037037037,0.6866096866096866,0.7209045584045584,0.7275641025641025,0.70565349002849,0.741283831908832,0.7186609686609686,0.7035167378917379,0.7359597578347578,0.008903133903133909,-0.030306267806267773,0.037767094017094105,0.19729344729344733,0.16983618233618225,0.22458155270655278,0.023860398860398813,0.014957264957264904,0.6268656716417901,0.07046979865771788,0.1124161073825501,0.0704697986577178,0.7471509971509972,0.8372797961092885,phase1_existing_result_tables,route state is partly observable but still below the query-oracle frontier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llmrouterbench_broad20,d2_embedding_centroid_alpha_3,d2_predictability_constrained,d2_joint_oracle_labels,d2_embedding_centroid,16.0,3.0,phase1_embedding_centroid,not_run_in_m0,0.915954415954416,0.90579594017094,0.9280982905982906,0.7037037037037037,0.6866096866096866,0.7209045584045584,0.7183048433048433,0.7040420227920228,0.7329059829059829,0.7172364672364673,0.7017361111111111,0.7318910256410256,0.0010683760683760646,-0.027849002849002824,0.03116987179487174,0.19871794871794868,0.1739049145299144,0.22636217948717952,0.014601139601139623,0.013532763532763559,0.9268292682926833,0.0637583892617451,0.0687919463087249,0.0637583892617451,0.9775641025641024,0.985948148147035,phase1_existing_result_tables,route state is partly observable but still below the query-oracle frontier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llmrouterbench_broad20,d2_logistic_label_predictor_alpha_3,d2_predictability_constrained,d2_joint_oracle_labels,d2_logistic_label_predictor,16.0,3.0,phase1_logistic_label_predictor,not_run_in_m0,0.915954415954416,0.90579594017094,0.9280982905982906,0.7037037037037037,0.6866096866096866,0.7209045584045584,0.7183048433048433,0.7040420227920228,0.7329059829059829,0.7175925925925926,0.699002849002849,0.7316684472934473,0.0007122507122507837,-0.027626424501424496,0.03390313390313382,0.1983618233618234,0.17412749287749274,0.2290954415954416,0.014601139601139623,0.01388888888888884,0.9512195121951171,0.06543624161073802,0.0687919463087249,0.065436241610738,0.9522792022792024,0.969774132641916,phase1_existing_result_tables,route state is partly observable but still below the query-oracle frontier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llmrouterbench_broad20,d2_embedding_centroid_alpha_10,d2_predictability_constrained,d2_joint_oracle_labels,d2_embedding_centroid,16.0,10.0,phase1_embedding_centroid,not_run_in_m0,0.915954415954416,0.90579594017094,0.9280982905982906,0.7037037037037037,0.6866096866096866,0.7209045584045584,0.7186609686609686,0.7024483618233618,0.7354166666666667,0.719017094017094,0.7011574074074074,0.737366452991453,-0.00035612535612539187,-0.03491809116809119,0.03425925925925932,0.19693732193732194,0.16842948717948703,0.22694088319088324,0.014957264957264904,0.015313390313390296,1.0238095238095264,0.07214765100671133,0.0704697986577178,0.0721476510067113,0.9950142450142452,0.9811637519800916,phase1_existing_result_tables,route state is partly observable but still below the query-oracle frontier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llmrouterbench_broad20,d2_logistic_label_predictor_alpha_10,d2_predictability_constrained,d2_joint_oracle_labels,d2_logistic_label_predictor,16.0,10.0,phase1_logistic_label_predictor,not_run_in_m0,0.915954415954416,0.90579594017094,0.9280982905982906,0.7037037037037037,0.6866096866096866,0.7209045584045584,0.7186609686609686,0.7024483618233618,0.7354166666666667,0.7193732193732194,0.7045673076923078,0.7308048433048433,-0.0007122507122507837,-0.02835648148148151,0.03084935897435892,0.19658119658119655,0.1749910968660967,0.22353098290598283,0.014957264957264904,0.015669515669515688,1.0476190476190526,0.07382550335570479,0.0704697986577178,0.0738255033557047,0.9537037037037036,0.9680214410800344,phase1_existing_result_tables,route state is partly observable but still below the query-oracle frontier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llmrouterbench_broad20,flat_routecode_logistic_label_predictor,flat_routecode,flat_routecode_utility_oracle,flat_routecode_logistic_label_predictor,16.0,,phase1_logistic_label_predictor,not_run_in_m0,0.915954415954416,0.90579594017094,0.9280982905982906,0.7037037037037037,0.6866096866096866,0.7209045584045584,0.7813390313390314,0.7628472222222222,0.7952457264957264,0.6022079772079773,0.5847044159544159,0.6203881766381767,0.17913105413105412,0.14245904558404554,0.21054131054131053,0.3137464387464387,0.2854077635327633,0.3433938746438747,0.07763532763532766,-0.10149572649572647,-1.3073394495412838,-0.47818791946308714,0.365771812080537,-0.4781879194630871,,,phase1_existing_result_tables,query-to-state assignment is worse than best-single baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llmrouterbench_pilot,d2_embedding_centroid_alpha_0,d2_predictability_constrained,d2_joint_oracle_labels,d2_embedding_centroid,16.0,0.0,phase1_embedding_centroid,not_run_in_m0,0.896551724137931,0.8741379310344828,0.9233189655172414,0.6672413793103448,0.6327586206896552,0.7034482758620689,0.8758620689655172,0.8499137931034483,0.9017241379310345,0.6948275862068966,0.6559913793103448,0.7336637931034482,0.18103448275862066,0.11625000000000008,0.24573275862068966,0.2017241379310345,0.14047413793103458,0.26732758620689656,0.20862068965517244,0.02758620689655178,0.13223140495867794,0.12030075187969945,0.9097744360902256,0.1203007518796994,0.15,0.7728047382600556,phase1_existing_result_tables,route state is not fully observable from current query features; material observability gap remains,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llmrouterbench_pilot,d2_logistic_label_predictor_alpha_0,d2_predictability_constrained,d2_joint_oracle_labels,d2_logistic_label_predictor,16.0,0.0,phase1_logistic_label_predictor,not_run_in_m0,0.896551724137931,0.8741379310344828,0.9233189655172414,0.6672413793103448,0.6327586206896552,0.7034482758620689,0.8758620689655172,0.8499137931034483,0.9017241379310345,0.6913793103448276,0.6508189655172414,0.7233189655172413,0.18448275862068964,0.126594827586207,0.25090517241379307,0.20517241379310347,0.1508189655172415,0.27249999999999996,0.20862068965517244,0.024137931034482807,0.11570247933884319,0.10526315789473702,0.9097744360902256,0.105263157894737,0.146551724137931,0.7027270155806152,phase1_existing_result_tables,route state is not fully observable from current query features; material observability gap remains,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llmrouterbench_pilot,d2_embedding_centroid_alpha_0p05,d2_predictability_constrained,d2_joint_oracle_labels,d2_embedding_centroid,16.0,0.05,phase1_embedding_centroid,not_run_in_m0,0.896551724137931,0.8741379310344828,0.9233189655172414,0.6672413793103448,0.6327586206896552,0.7034482758620689,0.8706896551724138,0.8448275862068966,0.8982758620689655,0.6086206896551725,0.5715086206896551,0.646551724137931,0.26206896551724135,0.19827586206896552,0.32676724137931035,0.2879310344827586,0.22758620689655173,0.3518103448275862,0.20344827586206904,-0.05862068965517231,-0.2881355932203384,-0.2556390977443604,0.887218045112782,-0.2556390977443604,0.1706896551724138,0.7957975593905585,phase1_existing_result_tables,query-to-state assignment is worse than best-single baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llmrouterbench_pilot,d2_logistic_label_predictor_alpha_0p05,d2_predictability_constrained,d2_joint_oracle_labels,d2_logistic_label_predictor,16.0,0.05,phase1_logistic_label_predictor,not_run_in_m0,0.896551724137931,0.8741379310344828,0.9233189655172414,0.6672413793103448,0.6327586206896552,0.7034482758620689,0.8706896551724138,0.8448275862068966,0.8982758620689655,0.6327586206896552,0.6008189655172413,0.6715948275862068,0.23793103448275865,0.17323275862068976,0.29745689655172414,0.2637931034482759,0.20254310344827597,0.3225,0.20344827586206904,-0.03448275862068961,-0.16949152542372856,-0.15037593984962383,0.887218045112782,-0.1503759398496238,0.1637931034482758,0.7251677204787653,phase1_existing_result_tables,query-to-state assignment is worse than best-single baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llmrouterbench_pilot,d2_embedding_centroid_alpha_0p1,d2_predictability_constrained,d2_joint_oracle_labels,d2_embedding_centroid,16.0,0.1,phase1_embedding_centroid,not_run_in_m0,0.896551724137931,0.8741379310344828,0.9233189655172414,0.6672413793103448,0.6327586206896552,0.7034482758620689,0.846551724137931,0.8189655172413793,0.8741379310344828,0.65,0.6086206896551725,0.6836637931034483,0.19655172413793098,0.13530172413793107,0.2655172413793103,0.24655172413793103,0.19047413793103452,0.3146982758620689,0.17931034482758623,-0.01724137931034475,-0.09615384615384572,-0.07518796992481168,0.781954887218045,-0.0751879699248116,0.2862068965517241,0.8238514395458271,phase1_existing_result_tables,query-to-state assignment is worse than best-single baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llmrouterbench_pilot,d2_logistic_label_predictor_alpha_0p1,d2_predictability_constrained,d2_joint_oracle_labels,d2_logistic_label_predictor,16.0,0.1,phase1_logistic_label_predictor,not_run_in_m0,0.896551724137931,0.8741379310344828,0.9233189655172414,0.6672413793103448,0.6327586206896552,0.7034482758620689,0.846551724137931,0.8189655172413793,0.8741379310344828,0.6344827586206897,0.5973706896551724,0.6733189655172414,0.2120689655172413,0.14564655172413798,0.2767672413793104,0.26206896551724135,0.20081896551724143,0.325948275862069,0.17931034482758623,-0.03275862068965507,-0.1826923076923071,-0.14285714285714238,0.781954887218045,-0.1428571428571423,0.2206896551724138,0.740375616614308,phase1_existing_result_tables,query-to-state assignment is worse than best-single baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llmrouterbench_pilot,d2_embedding_centroid_alpha_0p3,d2_predictability_constrained,d2_joint_oracle_labels,d2_embedding_centroid,16.0,0.3,phase1_embedding_centroid,not_run_in_m0,0.896551724137931,0.8741379310344828,0.9233189655172414,0.6672413793103448,0.6327586206896552,0.7034482758620689,0.753448275862069,0.7163362068965518,0.7862068965517242,0.7379310344827587,0.7068965517241379,0.7741379310344828,0.01551724137931032,-0.057801724137931054,0.07931034482758625,0.1586206896551724,0.09999999999999998,0.21642241379310345,0.0862068965517242,0.07068965517241388,0.8200000000000004,0.3082706766917296,0.3759398496240603,0.3082706766917296,0.5948275862068966,0.8969414810261682,phase1_existing_result_tables,route state is partly observable but still below the query-oracle frontier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
