policy,status,n_queries,mean_utility,mean_utility_ci_low,mean_utility_ci_high,mean_net_utility,mean_net_utility_ci_low,mean_net_utility_ci_high,mean_quality,mean_model_cost,mean_probe_cost_proxy,fraction_probed,mean_oracle_regret,observability_gap_closed,observability_gap_closed_ci_low,observability_gap_closed_ci_high,mean_latency_sec,notes
never_probe,executed,580,0.743103448275862,0.7042672413793104,0.7802155172413793,0.743103448275862,0.7034482758620689,0.7750431034482759,,,0.0,0.0,0.15344827586206897,0.0,-0.25842696629213496,0.20814606741573044,0.0,Routed through state belief and state-model utility.
always_probe,executed,580,0.7448275862068966,0.7103448275862069,0.7775862068965518,0.7447275862068966,0.7119689655172414,0.7792103448275862,,,0.00010000000000000002,1.0,0.15182413793103444,0.010584269662921803,-0.20289887640449394,0.235303370786517,0.0,Routed through state belief and state-model utility.
entropy_threshold,executed,580,0.7448275862068966,0.7103448275862069,0.7793103448275862,0.7448063793103449,0.7068737844827586,0.7784702025862069,,,2.1206896551724137e-05,0.2120689655172414,0.15174534482758617,0.011097752808989189,-0.23610342696629202,0.23047997191011255,0.0,Routed through state belief and state-model utility.
margin_threshold,executed,580,0.7448275862068966,0.7068965517241379,0.7775862068965518,0.7448191379310345,0.7103361163793104,0.7810250991379311,,,8.448275862068966e-06,0.08448275862068966,0.15173258620689653,0.01118089887640464,-0.21353991573033673,0.247129859550562,0.0,Routed through state belief and state-model utility.
voi_probe,executed,580,0.7448275862068966,0.7068965517241379,0.7775862068965518,0.7447962068965519,0.7059582974137931,0.778460375,,,3.137931034482759e-05,0.3137931034482759,0.1517555172413793,0.011031460674158566,-0.24206952247190985,0.23041592696629207,0.0,Routed through state belief and state-model utility.
oracle_probe,executed,580,0.7448275862068966,0.7059913793103448,0.7793103448275862,0.7448274137931035,0.7102582844827586,0.777586125,,,1.7241379310344828e-07,0.0017241379310344827,0.15172431034482758,0.011234831460674357,-0.21404713483146048,0.22471856741573049,0.0,Routed through state belief and state-model utility.
