state_method,predictor,split,k,n_queries,state_accuracy,mean_confidence,ece,confidence_threshold,active_probe_rate,covered_state_accuracy,covered_queries
relative_kmeans,transformer,test,16,170,0.20588235294117646,0.8804073989391327,0.6745250459979563,0.8200000000000001,0.27058823529411763,0.21774193548387097,124
relative_kmeans,transformer,val,16,152,0.2565789473684211,0.8721701577305794,0.6155912103621584,0.8200000000000001,0.27631578947368424,0.3090909090909091,110
