mean_utility,oracle_regret,mean_quality,normalized_cost,method,K,utility_ci_low,utility_ci_high,recovered_gap_vs_learned,recovered_gap_vs_oracle,selected_model_entropy,rate_log2K,empirical_H_Z,transfer_scenario,source_family,source_model_count,target_model_count,source_models,target_models,source_target_overlap,d2_alpha,d2_beta,train_source_oracle_gap,train_target_oracle_gap,target_oracle_gap,target_dominance_ratio,target_winner_entropy,target_train_query_count,same_budget_as_direct_retraining
0.7120689655172414,0.19655172413793104,0.7120689655172414,0.0920639675526629,target_kNN,,0.6835775862068966,0.7509051724137931,1.0,0.32941176470588257,2.199394487406599,0.0,,complementary_to_remaining_top,complementary,8,8,GLM-Z1-9B-0414;Qwen2.5-Coder-7B-Instruct;Qwen3-8B;cogito-v1-preview-llama-8B;internlm3-8b-instruct;MiniCPM4.1-8B;gemma-2-9b-it;NVIDIA-Nemotron-Nano-9B-v2,Fin-R1;DeepSeek-R1-0528-Qwen3-8B;Intern-S1-mini;Llama-3.1-Nemotron-Nano-8B-v1;DeepSeek-R1-Distill-Qwen-7B;glm-4-9b-chat;Llama-3.1-8B-Instruct;granite-3.3-8b-instruct,0,,,0.23302646720368236,0.30264672036823936,0.27586206896551724,0.7068965517241379,1.461420414756255,1738,False
0.6310344827586207,0.2775862068965517,0.6310344827586207,0.07576997587733264,target_direct_logistic,,0.5878448275862068,0.6621551724137931,0.16071428571428648,0.052941176470588526,1.5944482802835083,0.0,,complementary_to_remaining_top,complementary,8,8,GLM-Z1-9B-0414;Qwen2.5-Coder-7B-Instruct;Qwen3-8B;cogito-v1-preview-llama-8B;internlm3-8b-instruct;MiniCPM4.1-8B;gemma-2-9b-it;NVIDIA-Nemotron-Nano-9B-v2,Fin-R1;DeepSeek-R1-0528-Qwen3-8B;Intern-S1-mini;Llama-3.1-Nemotron-Nano-8B-v1;DeepSeek-R1-Distill-Qwen-7B;glm-4-9b-chat;Llama-3.1-8B-Instruct;granite-3.3-8b-instruct,0,,,0.23302646720368236,0.30264672036823936,0.27586206896551724,0.7068965517241379,1.461420414756255,1738,True
0.6206896551724138,0.28793103448275864,0.6206896551724138,0.06917512880726302,target_direct_svm,,0.5862068965517241,0.6667672413793102,0.05357142857142921,0.017647058823529634,1.616946105204666,0.0,,complementary_to_remaining_top,complementary,8,8,GLM-Z1-9B-0414;Qwen2.5-Coder-7B-Instruct;Qwen3-8B;cogito-v1-preview-llama-8B;internlm3-8b-instruct;MiniCPM4.1-8B;gemma-2-9b-it;NVIDIA-Nemotron-Nano-9B-v2,Fin-R1;DeepSeek-R1-0528-Qwen3-8B;Intern-S1-mini;Llama-3.1-Nemotron-Nano-8B-v1;DeepSeek-R1-Distill-Qwen-7B;glm-4-9b-chat;Llama-3.1-8B-Instruct;granite-3.3-8b-instruct,0,,,0.23302646720368236,0.30264672036823936,0.27586206896551724,0.7068965517241379,1.461420414756255,1738,True
0.6189655172413793,0.2896551724137931,0.6189655172413793,0.03682908226164145,target_direct_knn,,0.5895689655172414,0.6543534482758621,0.035714285714285754,0.011764705882352964,0.14529544538163575,0.0,,complementary_to_remaining_top,complementary,8,8,GLM-Z1-9B-0414;Qwen2.5-Coder-7B-Instruct;Qwen3-8B;cogito-v1-preview-llama-8B;internlm3-8b-instruct;MiniCPM4.1-8B;gemma-2-9b-it;NVIDIA-Nemotron-Nano-9B-v2,Fin-R1;DeepSeek-R1-0528-Qwen3-8B;Intern-S1-mini;Llama-3.1-Nemotron-Nano-8B-v1;DeepSeek-R1-Distill-Qwen-7B;glm-4-9b-chat;Llama-3.1-8B-Instruct;granite-3.3-8b-instruct,0,,,0.23302646720368236,0.30264672036823936,0.27586206896551724,0.7068965517241379,1.461420414756255,1738,True
0.646551724137931,0.2620689655172414,0.646551724137931,0.0623837754114116,target_direct_mlp,,0.6163362068965517,0.684655172413793,0.3214285714285718,0.10588235294117668,1.42076578682517,0.0,,complementary_to_remaining_top,complementary,8,8,GLM-Z1-9B-0414;Qwen2.5-Coder-7B-Instruct;Qwen3-8B;cogito-v1-preview-llama-8B;internlm3-8b-instruct;MiniCPM4.1-8B;gemma-2-9b-it;NVIDIA-Nemotron-Nano-9B-v2,Fin-R1;DeepSeek-R1-0528-Qwen3-8B;Intern-S1-mini;Llama-3.1-Nemotron-Nano-8B-v1;DeepSeek-R1-Distill-Qwen-7B;glm-4-9b-chat;Llama-3.1-8B-Instruct;granite-3.3-8b-instruct,0,,,0.23302646720368236,0.30264672036823936,0.27586206896551724,0.7068965517241379,1.461420414756255,1738,True
0.6137931034482759,0.29482758620689653,0.6137931034482759,0.0417878286331113,target_direct_gradient_boosting,,0.5749568965517241,0.6560775862068965,-0.0178571428571423,-0.005882352941176293,0.5622973812237386,0.0,,complementary_to_remaining_top,complementary,8,8,GLM-Z1-9B-0414;Qwen2.5-Coder-7B-Instruct;Qwen3-8B;cogito-v1-preview-llama-8B;internlm3-8b-instruct;MiniCPM4.1-8B;gemma-2-9b-it;NVIDIA-Nemotron-Nano-9B-v2,Fin-R1;DeepSeek-R1-0528-Qwen3-8B;Intern-S1-mini;Llama-3.1-Nemotron-Nano-8B-v1;DeepSeek-R1-Distill-Qwen-7B;glm-4-9b-chat;Llama-3.1-8B-Instruct;granite-3.3-8b-instruct,0,,,0.23302646720368236,0.30264672036823936,0.27586206896551724,0.7068965517241379,1.461420414756255,1738,True
0.7206896551724138,0.1879310344827586,0.7206896551724138,0.0930018947110226,target_d2_native,16,0.6886637931034483,0.757801724137931,1.0892857142857137,0.3588235294117648,1.0228601799716237,4.0,2.956803316564515,complementary_to_remaining_top,complementary,8,8,GLM-Z1-9B-0414;Qwen2.5-Coder-7B-Instruct;Qwen3-8B;cogito-v1-preview-llama-8B;internlm3-8b-instruct;MiniCPM4.1-8B;gemma-2-9b-it;NVIDIA-Nemotron-Nano-9B-v2,Fin-R1;DeepSeek-R1-0528-Qwen3-8B;Intern-S1-mini;Llama-3.1-Nemotron-Nano-8B-v1;DeepSeek-R1-Distill-Qwen-7B;glm-4-9b-chat;Llama-3.1-8B-Instruct;granite-3.3-8b-instruct,0,3.0,0.0,0.23302646720368236,0.30264672036823936,0.27586206896551724,0.7068965517241379,1.461420414756255,1738,True
0.7206896551724138,0.1879310344827586,0.7206896551724138,0.08628536011371676,source_d2_label_transfer,16,0.6843965517241379,0.7552586206896551,1.0892857142857137,0.3588235294117648,1.0799068384314372,4.0,3.3456935396186993,complementary_to_remaining_top,complementary,8,8,GLM-Z1-9B-0414;Qwen2.5-Coder-7B-Instruct;Qwen3-8B;cogito-v1-preview-llama-8B;internlm3-8b-instruct;MiniCPM4.1-8B;gemma-2-9b-it;NVIDIA-Nemotron-Nano-9B-v2,Fin-R1;DeepSeek-R1-0528-Qwen3-8B;Intern-S1-mini;Llama-3.1-Nemotron-Nano-8B-v1;DeepSeek-R1-Distill-Qwen-7B;glm-4-9b-chat;Llama-3.1-8B-Instruct;granite-3.3-8b-instruct,0,3.0,0.0,0.23302646720368236,0.30264672036823936,0.27586206896551724,0.7068965517241379,1.461420414756255,1738,True
0.6672413793103448,0.2413793103448276,0.6672413793103448,0.13926283084755492,target_best_single,,0.6343103448275863,0.6991810344827586,0.0,0.0,0.0,0.0,,dominated_to_remaining_top,dominated,8,8,GLM-Z1-9B-0414;OpenThinker3-7B;MiMo-7B-RL-0530;DeepSeek-R1-Distill-Qwen-7B;Llama-3.1-Nemotron-Nano-8B-v1;Intern-S1-mini;MiniCPM4.1-8B;DeepSeek-R1-0528-Qwen3-8B,Qwen3-8B;NVIDIA-Nemotron-Nano-9B-v2;Fin-R1;Qwen2.5-Coder-7B-Instruct;internlm3-8b-instruct;gemma-2-9b-it;cogito-v1-preview-llama-8B;glm-4-9b-chat,0,,,0.16800920598388946,0.24395857307249713,0.24137931034482762,0.7586206896551724,1.3159620245341621,1738,False
0.7172413793103448,0.19137931034482758,0.7172413793103448,0.06867047761481274,target_kNN,,0.680948275862069,0.7491810344827586,1.0,0.2071428571428573,2.4784994393112,0.0,,dominated_to_remaining_top,dominated,8,8,GLM-Z1-9B-0414;OpenThinker3-7B;MiMo-7B-RL-0530;DeepSeek-R1-Distill-Qwen-7B;Llama-3.1-Nemotron-Nano-8B-v1;Intern-S1-mini;MiniCPM4.1-8B;DeepSeek-R1-0528-Qwen3-8B,Qwen3-8B;NVIDIA-Nemotron-Nano-9B-v2;Fin-R1;Qwen2.5-Coder-7B-Instruct;internlm3-8b-instruct;gemma-2-9b-it;cogito-v1-preview-llama-8B;glm-4-9b-chat,0,,,0.16800920598388946,0.24395857307249713,0.24137931034482762,0.7586206896551724,1.3159620245341621,1738,False
0.6741379310344827,0.23448275862068965,0.6741379310344827,0.11064429620001497,target_direct_logistic,,0.6430172413793103,0.7104310344827586,0.13793103448275879,0.028571428571428623,1.260366852615947,0.0,,dominated_to_remaining_top,dominated,8,8,GLM-Z1-9B-0414;OpenThinker3-7B;MiMo-7B-RL-0530;DeepSeek-R1-Distill-Qwen-7B;Llama-3.1-Nemotron-Nano-8B-v1;Intern-S1-mini;MiniCPM4.1-8B;DeepSeek-R1-0528-Qwen3-8B,Qwen3-8B;NVIDIA-Nemotron-Nano-9B-v2;Fin-R1;Qwen2.5-Coder-7B-Instruct;internlm3-8b-instruct;gemma-2-9b-it;cogito-v1-preview-llama-8B;glm-4-9b-chat,0,,,0.16800920598388946,0.24395857307249713,0.24137931034482762,0.7586206896551724,1.3159620245341621,1738,True
0.6741379310344827,0.23448275862068965,0.6741379310344827,0.10545717206577511,target_direct_svm,,0.6353017241379311,0.7198706896551724,0.13793103448275879,0.028571428571428623,1.2305952674636993,0.0,,dominated_to_remaining_top,dominated,8,8,GLM-Z1-9B-0414;OpenThinker3-7B;MiMo-7B-RL-0530;DeepSeek-R1-Distill-Qwen-7B;Llama-3.1-Nemotron-Nano-8B-v1;Intern-S1-mini;MiniCPM4.1-8B;DeepSeek-R1-0528-Qwen3-8B,Qwen3-8B;NVIDIA-Nemotron-Nano-9B-v2;Fin-R1;Qwen2.5-Coder-7B-Instruct;internlm3-8b-instruct;gemma-2-9b-it;cogito-v1-preview-llama-8B;glm-4-9b-chat,0,,,0.16800920598388946,0.24395857307249713,0.24137931034482762,0.7586206896551724,1.3159620245341621,1738,True
0.6689655172413793,0.2396551724137931,0.6689655172413793,0.1392951388248072,target_direct_knn,,0.6266810344827586,0.7026293103448276,0.03448275862069081,0.007142857142857386,0.03317280641943041,0.0,,dominated_to_remaining_top,dominated,8,8,GLM-Z1-9B-0414;OpenThinker3-7B;MiMo-7B-RL-0530;DeepSeek-R1-Distill-Qwen-7B;Llama-3.1-Nemotron-Nano-8B-v1;Intern-S1-mini;MiniCPM4.1-8B;DeepSeek-R1-0528-Qwen3-8B,Qwen3-8B;NVIDIA-Nemotron-Nano-9B-v2;Fin-R1;Qwen2.5-Coder-7B-Instruct;internlm3-8b-instruct;gemma-2-9b-it;cogito-v1-preview-llama-8B;glm-4-9b-chat,0,,,0.16800920598388946,0.24395857307249713,0.24137931034482762,0.7586206896551724,1.3159620245341621,1738,True
0.6603448275862069,0.2482758620689655,0.6603448275862069,0.11239699564450481,target_direct_mlp,,0.6266810344827586,0.6862931034482758,-0.13793103448275656,-0.028571428571428165,1.2938602606240275,0.0,,dominated_to_remaining_top,dominated,8,8,GLM-Z1-9B-0414;OpenThinker3-7B;MiMo-7B-RL-0530;DeepSeek-R1-Distill-Qwen-7B;Llama-3.1-Nemotron-Nano-8B-v1;Intern-S1-mini;MiniCPM4.1-8B;DeepSeek-R1-0528-Qwen3-8B,Qwen3-8B;NVIDIA-Nemotron-Nano-9B-v2;Fin-R1;Qwen2.5-Coder-7B-Instruct;internlm3-8b-instruct;gemma-2-9b-it;cogito-v1-preview-llama-8B;glm-4-9b-chat,0,,,0.16800920598388946,0.24395857307249713,0.24137931034482762,0.7586206896551724,1.3159620245341621,1738,True
0.6672413793103448,0.2413793103448276,0.6672413793103448,0.1358606531660386,target_direct_gradient_boosting,,0.6301293103448276,0.7000862068965517,0.0,0.0,0.26329569155718247,0.0,,dominated_to_remaining_top,dominated,8,8,GLM-Z1-9B-0414;OpenThinker3-7B;MiMo-7B-RL-0530;DeepSeek-R1-Distill-Qwen-7B;Llama-3.1-Nemotron-Nano-8B-v1;Intern-S1-mini;MiniCPM4.1-8B;DeepSeek-R1-0528-Qwen3-8B,Qwen3-8B;NVIDIA-Nemotron-Nano-9B-v2;Fin-R1;Qwen2.5-Coder-7B-Instruct;internlm3-8b-instruct;gemma-2-9b-it;cogito-v1-preview-llama-8B;glm-4-9b-chat,0,,,0.16800920598388946,0.24395857307249713,0.24137931034482762,0.7586206896551724,1.3159620245341621,1738,True
0.7275862068965517,0.1810344827586207,0.7275862068965517,0.07915788602946011,target_d2_native,16,0.6895689655172413,0.7620689655172413,1.2068965517241381,0.2500000000000002,1.3592809429373363,4.0,3.1017236847328764,dominated_to_remaining_top,dominated,8,8,GLM-Z1-9B-0414;OpenThinker3-7B;MiMo-7B-RL-0530;DeepSeek-R1-Distill-Qwen-7B;Llama-3.1-Nemotron-Nano-8B-v1;Intern-S1-mini;MiniCPM4.1-8B;DeepSeek-R1-0528-Qwen3-8B,Qwen3-8B;NVIDIA-Nemotron-Nano-9B-v2;Fin-R1;Qwen2.5-Coder-7B-Instruct;internlm3-8b-instruct;gemma-2-9b-it;cogito-v1-preview-llama-8B;glm-4-9b-chat,0,3.0,0.0,0.16800920598388946,0.24395857307249713,0.24137931034482762,0.7586206896551724,1.3159620245341621,1738,True
0.7327586206896551,0.17586206896551723,0.7327586206896551,0.0846015035289526,source_d2_label_transfer,16,0.6990948275862069,0.7630603448275861,1.3103448275862062,0.27142857142857146,1.1919147547616962,4.0,2.7628149117133867,dominated_to_remaining_top,dominated,8,8,GLM-Z1-9B-0414;OpenThinker3-7B;MiMo-7B-RL-0530;DeepSeek-R1-Distill-Qwen-7B;Llama-3.1-Nemotron-Nano-8B-v1;Intern-S1-mini;MiniCPM4.1-8B;DeepSeek-R1-0528-Qwen3-8B,Qwen3-8B;NVIDIA-Nemotron-Nano-9B-v2;Fin-R1;Qwen2.5-Coder-7B-Instruct;internlm3-8b-instruct;gemma-2-9b-it;cogito-v1-preview-llama-8B;glm-4-9b-chat,0,3.0,0.0,0.16800920598388946,0.24395857307249713,0.24137931034482762,0.7586206896551724,1.3159620245341621,1738,True
